Year,Survival,Age,Tarsus,Tail,Wing,Mass,Catchdate,Hatchdate
1983,0,2.5,19.1,52.5,81.5,13.5,54,44
1983,1,1.5,19.8,52,81,15,38,45
1983,0,1.5,20.2,50,80,15.3,38,45
1983,1,1.5,18.8,48,77.5,15.7,39,45
1983,1,2.5,19.8,53,83,14.1,48,45
1983,0,1.5,18.9,51,80,11.8,52,45
1983,1,4.5,18.8,52.5,80,12.5,53,45
1983,1,2,19.1,50.5,79,12.2,54,45
1983,1,3,18.8,52.5,81.5,12.5,54,45
1983,0,2.5,20.5,53,80.5,13,54,45
1983,0,2.5,19.4,51,81,13.2,54,45
1983,0,2.5,20.6,52.5,83.5,13.3,54,45
1983,0,1.5,19.8,52,81,13.9,54,45
1983,1,2,18.9,50.5,79.5,12.4,57,45
1983,1,4.5,19.8,50,81.5,12.6,38,46
1983,0,2.5,20.3,52,81,14.8,38,46
1983,1,1,20,53,81,15.3,38,46
1983,0,1.5,18.9,50,78,11.2,57,46
1983,1,3.5,19.8,49.5,80.5,12.2,57,46
1983,1,1,18.9,48.5,76,12.5,57,46
1983,0,1.5,19,52,79,12.6,57,46
1983,1,3.5,19.8,49,80,12.6,57,46
1983,1,3.5,19.8,50,81,13,57,46
1983,1,1,20.2,53,81,15.8,37,47
1983,1,2,19.9,52,83,15.1,38,47
1983,1,1,19.5,52,78.5,16,39,47
1983,0,1,19.1,52,80,13,57,47
1983,0,1.5,19.6,51.5,80,12.5,61,47
1983,0,2.5,19.2,55,84.5,13.1,45,48
1983,0,1.5,19.5,51,81,13.6,52,48
1983,0,1.5,19,50,79,12.6,54,48
1983,0,1.5,20,52,82,13,60,48
1983,0,1.5,19,52,79.5,12,61,48
1983,1,2,19.6,50,80.5,12.3,61,48
1983,1,1,20.4,50,81,12.9,61,48
1983,0,1.5,18.7,48.5,79,14.7,38,49
1983,0,1.5,20.1,52,80.5,15.4,38,49
1983,0,1.5,20,53,82,15.5,39,49
1983,0,3.5,19.6,51.5,83,17.6,46,49
1983,0,4.5,19.2,51,81.5,14,50,49
1983,0,2.5,19.3,52,82,12.8,54,49
1983,1,1.5,18.8,50.5,79.5,12,60,49
1983,1,1.5,19.7,51,80,11.7,61,49
1983,0,1.5,19.8,51,83,15,39,50
1983,0,3.5,19.9,53,82.5,13.2,59,50
1983,0,4.5,19.2,50,80,12.9,60,50
1983,1,1.5,19.3,52,79.5,12.5,61,50
1983,0,1.5,18.1,51,78,12.7,61,50
1983,0,1.5,20.7,51,81.5,13.3,62,50
1983,1,1.5,19,51,81,16,50,51
1983,0,2.5,20.2,51,82.5,12.2,60,51
1983,0,1,20,48,80,12.9,60,51
1983,0,1.5,19.8,50,81,13,61,51
1983,1,2,19.8,50.5,82,12.4,59,52
1983,1,1,20.3,50,80,14.3,60,52
1983,1,1,19.3,51,80.5,14.9,38,53
1983,1,1.5,20,53,82.5,14.1,49,53
1983,0,1.5,19.9,50.5,80,13.7,53,53
1983,0,2,19.8,51.5,80,13.9,59,53
1983,1,1.5,19.6,49.5,79.5,13.8,60,54
1984,0,2,20,53,83,13.8,45,37
1984,1,2,18.9,47,77,12.6,48,37
1984,0,4,19.9,52,81,13.2,46,38
1984,0,3,19.6,49.5,80.5,14.8,40,39
1984,1,2.5,19.6,53,83.5,13.1,45,39
1984,0,1.5,18.8,53,83,14.3,45,39
1984,0,5.5,19.1,49,79,12.3,46,39
1984,0,4,18.5,47.5,78,12.6,46,39
1984,1,3.5,20.1,53,83,12.8,46,39
1984,0,2.5,19.3,50,82,13,46,39
1984,0,1.5,19.3,52,81.5,13.1,46,39
1984,1,3,19.3,52,81,13.2,46,39
1984,0,2.5,19,51,81.5,14.1,46,39
1984,1,2.5,19.8,50,81.5,14.2,46,39
1984,0,3,19.1,52,81,12.9,48,39
1984,1,3.5,19.1,50,79,14.2,48,39
1984,0,1.5,18.5,48,80,11.9,49,39
1984,0,1.5,19.1,50,80.5,12.7,49,39
1984,0,2.5,19.5,50,81,13.2,49,39
1984,0,1.5,19.2,50,80,14,50,39
1984,0,1.5,19.2,50.5,80.5,14.7,50,39
1984,0,1.5,19.9,49,81.5,12.7,51,39
1984,0,4,19.8,52,82,13,51,39
1984,0,1.5,19.8,52,79,12.5,52,39
1984,0,2.5,19.8,53,82.5,13.2,52,39
1984,0,3.5,18.6,52,82,13.6,52,39
1984,0,1,19.9,53,82,13.1,53,39
1984,1,1.5,18.9,50,82.5,13.1,55,39
1984,1,1.5,18.8,52,80.5,15,39,40
1984,0,1.5,19.9,51,81,15.1,39,40
1984,0,2.5,19.4,50,81.5,15.2,39,40
1984,0,3,19.4,49,81,15.4,39,40
1984,1,1,19.1,51,81,15.6,39,40
1984,1,1.5,19.6,52,82,15.6,39,40
1984,0,1,20.1,51,81.5,15.7,39,40
1984,1,1.5,19.4,49,80,16,39,40
1984,0,1.5,19.4,50,82.5,16,39,40
1984,0,1,20,51,80.5,16.3,39,40
1984,1,2,19.3,51,81,16.5,39,40
1984,0,1,19.6,52,81.5,16.5,39,40
1984,1,3.5,20.2,50.5,82,17,39,40
1984,0,1,18.6,48.5,77,13.5,45,40
1984,0,2.5,19.7,50,82.5,13.8,45,40
1984,1,2.5,19,50.5,80.5,14.6,45,40
1984,0,3.5,18.9,53.5,82,13.1,46,40
1984,1,1.5,18.8,50,80,14,46,40
1984,0,3.5,18.7,50,81,14.1,46,40
1984,1,2.5,19.3,52,81.5,14.1,46,40
1984,1,1.5,19.1,51,81.5,14.8,46,40
1984,0,1,19.3,51,79,15.5,46,40
1984,1,2.5,19.6,50.5,80.5,15.6,46,40
1984,0,1.5,19.5,50,78.5,12.1,48,40
1984,1,1,19.6,51,80.5,12.6,48,40
1984,1,3,19.8,49,81,14.6,48,40
1984,0,1.5,18.4,49.5,78.5,12.4,49,40
1984,1,2,18.9,50,79,12.7,49,40
1984,0,3,19.5,50,80,12.7,49,40
1984,1,1,19.1,51,80.5,12.8,49,40
1984,0,2.5,19.7,53,82.5,12.9,49,40
1984,0,5.5,20.2,52,81,13.2,49,40
1984,0,2.5,20.1,48.5,79,13.6,50,40
1984,0,1.5,19.4,50.5,80,13.7,50,40
1984,0,1.5,19.7,52.5,80,12.3,51,40
1984,0,3.5,19.8,49.5,80.5,12.4,51,40
1984,0,1,19.7,52,80.5,12.5,52,40
1984,1,1,19,51,78,13.6,39,41
1984,0,2,19.1,51,82,14,39,41
1984,0,2.5,18.6,50.5,80,14.4,39,41
1984,1,4.5,19.5,49,80,14.7,39,41
1984,0,3,18.8,52,82.5,14.8,39,41
1984,1,1.5,19.6,48.5,79,14.9,39,41
1984,0,1,19.3,50.5,81.5,15,39,41
1984,1,1,19,51,80.5,15.3,39,41
1984,1,2,18.9,50,80.5,15.5,39,41
1984,1,1.5,19.5,53,83,15.9,39,41
1984,0,4.5,19.2,51,82.5,16,39,41
1984,0,2,20.2,51.5,84.5,16,39,41
1984,0,1.5,19.3,52,81.5,16.2,39,41
1984,1,1,20.3,52,80.5,16.3,39,41
1984,0,3.5,19.6,50.5,81,16.4,39,41
1984,0,4.5,19.8,51.5,80,16.5,39,41
1984,1,4.5,19.7,52,81.5,16.7,39,41
1984,0,1,19,52,79.5,16.8,39,41
1984,1,1.5,19.6,51,81,16.9,39,41
1984,0,1,19.7,52,81.5,17.3,39,41
1984,0,1,19.4,48.5,78,13.4,40,41
1984,0,1,19.1,50,78,14,40,41
1984,1,2.5,18.8,51,79.5,14.5,40,41
1984,1,1.5,19.5,48,80,15.1,40,41
1984,0,2.5,19.5,52,81.5,15.4,40,41
1984,0,1,19.8,50.5,79,15.5,40,41
1984,1,4.5,19.1,50.5,81,15.6,40,41
1984,0,1.5,19.8,52,81,16,40,41
1984,0,5.5,19.3,49,80.5,17,40,41
1984,1,1.5,19.9,51,83.5,14.3,45,41
1984,0,2.5,20.3,50.5,80,12,48,41
1984,0,2.5,19,50.5,81,12.6,48,41
1984,0,1.5,19.7,49.5,78,13.5,49,41
1984,0,4,18.8,49,80,12.6,50,41
1984,0,1.5,19.8,50.5,81,12.9,50,41
1984,0,3.5,20.3,49,80,13,50,41
1984,0,5.5,19.6,49.5,79.5,13.2,50,41
1984,1,3.5,19.7,51.5,79,13,51,41
1984,0,4,20,51.5,81.5,14.4,51,41
1984,1,1.5,19.4,51,81,13.4,53,41
1984,0,1.5,19,50,78,14,39,42
1984,0,1.5,19.8,50,81,15.1,39,42
1984,0,4.5,20.4,50,81.5,15.7,39,42
1984,1,2,18.6,48.5,78.5,16,39,42
1984,1,1.5,20,51.5,82,17,39,42
1984,0,1,19.6,51,80,14.2,40,42
1984,0,3,19.5,50,82.5,14.3,40,42
1984,1,1,19.3,50,80,14.4,40,42
1984,0,1,19.3,49.5,78.5,14.5,40,42
1984,1,1,19.2,51,78.5,14.5,40,42
1984,0,2.5,20,48,80,14.7,40,42
1984,1,1.5,18.8,49,77,14.8,40,42
1984,0,1.5,20,50.5,81,15,40,42
1984,0,2.5,19.8,49.5,82,15,40,42
1984,0,2.5,19.2,52,78.5,15.5,40,42
1984,0,2.5,19.3,51,81,15.5,40,42
1984,0,3.5,19.2,51,81.5,15.5,40,42
1984,0,1.5,19.7,50,77,16,40,42
1984,0,3,19.7,50.5,82.5,16.3,40,42
1984,1,4.5,19.8,50,80,13.1,46,42
1984,0,2,20.2,51.5,81.5,14.4,48,42
1984,0,1,18.3,51,79.5,11.8,49,42
1984,0,1.5,19.7,52,82.5,12.7,49,42
1984,1,1,19.2,49,80.5,13.3,49,42
1984,1,1.5,20.2,48,79,13.4,49,42
1984,1,1,19.3,48.5,79,13.6,49,42
1984,1,1.5,20.2,49.5,79.5,14.6,50,42
1984,1,1,19.1,50,78,12.6,52,42
1984,1,2.5,19,50,79,15.2,39,43
1984,0,3.5,19.5,50,81,15.2,39,43
1984,0,2,20.6,50,82,15.2,39,43
1984,0,1.5,20,51,82,15.2,39,43
1984,0,1,18.9,49,79,15.3,39,43
1984,0,2,19.7,50.5,80,15.3,39,43
1984,0,2.5,19.1,51,81,15.3,39,43
1984,0,1.5,18.4,51,80,15.6,39,43
1984,0,2.5,19.6,52,82,15.6,39,43
1984,1,1,20,51,80,16,39,43
1984,1,4.5,20,52,82,16.1,39,43
1984,0,4.5,20,54,85,16.3,39,43
1984,0,4.5,19.8,51,81,16.4,39,43
1984,0,3,19.5,53,82,16.7,39,43
1984,0,1.5,18.4,48,78.5,14.7,40,43
1984,0,1,19,51.5,81,14.7,40,43
1984,0,5.5,19.5,49,82,14.7,40,43
1984,0,1.5,18.7,50,80,15.2,40,43
1984,0,1,19.7,51,82.5,15.2,40,43
1984,1,1,20.1,51.5,80,15.3,40,43
1984,0,2.5,20,51.5,83,17.1,40,43
1984,1,3,19,52,83,17.2,40,43
1984,1,1.5,18.6,48,77,14.5,45,43
1984,1,3.5,19,53,83,13.5,48,43
1984,1,1.5,18.9,50,79,14.6,48,43
1984,1,1.5,19.2,52,84,13.3,49,43
1984,0,1.5,19.5,50,80,14,49,43
1984,0,3.5,19.8,53,83.5,15,49,43
1984,0,1.5,18.6,49,81,11.2,50,43
1984,1,1,19.7,51,79,12.7,50,43
1984,1,2,19.2,52.5,81.5,12.7,50,43
1984,1,2.5,19.7,48,81,13,50,43
1984,1,2.5,19.2,50,79.5,13.1,50,43
1984,0,2.5,20.3,52.5,81.5,13.2,50,43
1984,0,1.5,19.6,50,79.5,13.3,50,43
1984,1,5.5,20.3,50.5,83,13.4,50,43
1984,0,5.5,20.1,50,82,14.4,50,43
1984,0,1.5,20.3,50,82,13.7,51,43
1984,0,1.5,19.1,52.5,79,12.7,52,43
1984,0,3.5,19.3,53,82.5,12.8,52,43
1984,1,3,19.8,52,83,14.8,39,44
1984,0,2,20.4,51,81,15.8,39,44
1984,1,2,20.1,50,82,17.2,39,44
1984,0,1,19.6,50,77.5,13.8,40,44
1984,0,1.5,18.1,50.5,78.5,14.2,40,44
1984,1,3,19.7,49,80.5,14.4,40,44
1984,0,2.5,19.3,51.5,83.5,15.5,40,44
1984,1,2,19.7,51.5,81.5,16.3,40,44
1984,0,4.5,19.2,51.5,82,16.5,40,44
1984,0,1.5,19,50,81,14,49,44
1984,0,1,20,50,80.5,13.5,51,44
1984,0,1.5,19.7,51,79,16.2,52,44
1984,0,2,19.4,53,83,16.2,52,44
1984,1,1.5,18.9,52,79,12.9,53,44
1984,0,1,19.4,51.5,80,13,39,45
1984,0,1,19.6,50,79.5,14.4,39,45
1984,1,1,19.3,51,81,14.7,39,45
1984,0,1.5,19.3,50,78.5,15,39,45
1984,0,1.5,19.9,50.5,80.5,15.7,39,45
1984,1,4.5,19.7,54,84.5,15.8,39,45
1984,1,5.5,18.8,52,80,16,39,45
1984,1,1,19.3,51,81,16.3,39,45
1984,1,1.5,18.9,49,79,16.4,39,45
1984,0,1.5,19.5,51,79,16.4,39,45
1984,0,1,19,50,81,16.4,39,45
1984,0,1.5,19,49,79,14,40,45
1984,1,1,19.1,51,79,14.3,40,45
1984,1,1,19.7,52,81.5,14.5,40,45
1984,1,1.5,19.5,50.5,80,14.6,40,45
1984,0,1.5,18.8,50.5,82,14.7,40,45
1984,1,1.5,19.9,52,82.5,14.8,40,45
1984,1,1.5,19,49,78.5,15,40,45
1984,0,1.5,19.5,50,78.5,15,40,45
1984,0,2,18.8,50,80,15.1,40,45
1984,0,3,19.5,48,81,15.1,40,45
1984,0,1,18.8,50.5,81,15.1,40,45
1984,0,1.5,19.6,51,80.5,15.2,40,45
1984,0,1,18.2,50.5,81.5,15.2,40,45
1984,1,2.5,20.1,52,82,15.2,40,45
1984,0,1,18.7,51,80.5,15.3,40,45
1984,1,2.5,18.9,50.5,83,15.4,40,45
1984,0,1,19.7,50,78,15.5,40,45
1984,0,2,19.1,52,82,15.5,40,45
1984,1,1,19.1,47.5,79.5,15.7,40,45
1984,1,1,19.2,52,80.5,16.3,40,45
1984,0,1.5,19.7,50,81,16.3,40,45
1984,0,4,19,52,81.5,16.8,40,45
1984,0,1,19,50.5,81,13.8,46,45
1984,1,1,19.4,50,80,13.9,49,45
1984,1,3.5,19.1,51,82.5,13.9,49,45
1984,1,1,19,52,80.5,12.8,50,45
1984,0,1.5,20.3,50.5,81,12.9,50,45
1984,1,1,19.2,48.5,77,13,50,45
1984,0,1,19.7,50.5,81,13.2,50,45
1984,1,1,19.4,48.5,77.5,13.6,50,45
1984,1,2,20.2,53,83,14.7,50,45
1984,1,1,18.6,50,77,12.5,51,45
1984,0,1,19.5,52,81.5,12.6,51,45
1984,0,1.5,19.9,53,80.5,13.1,51,45
1984,1,1,19.5,51,80,13.2,51,45
1984,0,2.5,19.5,52.5,80.5,13.3,51,45
1984,0,1.5,20,54,83,14.3,51,45
1984,0,1,20.5,52.5,81.5,14.6,51,45
1984,0,2.5,19.7,49,80,12.7,52,45
1984,1,1.5,19.6,50,80,12.8,52,45
1984,0,3,19.1,51,80,13.2,52,45
1984,1,2.5,20.7,52,81.5,13,55,45
1984,1,1.5,19.2,53,81,12.1,56,45
1984,0,2.5,20.3,49.5,80,12.3,56,45
1984,1,1.5,19.5,49,82,12.2,58,45
1984,1,3,19.6,49.5,79,16.1,39,46
1984,0,1,19.8,49.5,81,14.7,40,46
1984,1,1,19.4,52,79,15.4,40,46
1984,1,1.5,20,50.5,80,15.5,40,46
1984,0,1,20.1,51,81.5,15.5,40,46
1984,0,1,20.2,52.5,82,15.6,40,46
1984,1,1,19.2,50,78.5,16,40,46
1984,1,2.5,19.3,50,80,16.1,40,46
1984,0,1,19.1,50,79,16.2,40,46
1984,1,1.5,18.8,51,78.5,13.6,49,46
1984,0,2.5,19,51,80,14.4,49,46
1984,0,1.5,19,50,79.5,14.5,39,47
1984,0,1.5,18.8,50,80,14.8,39,47
1984,0,1,19.1,51.5,78.5,15,39,47
1984,1,1,19.7,51,79.5,15.8,39,47
1984,1,1,18.4,50.5,78,14.6,40,47
1984,0,2.5,19.6,50,80.5,14.8,40,47
1984,0,1.5,19.7,48.5,76,14.9,40,47
1984,0,1.5,20.1,52.5,82.5,14.9,40,47
1984,0,5.5,19.3,50,81,15,40,47
1984,1,1.5,19.9,49.5,82,15.3,40,47
1984,0,1.5,19.9,51,79,13.1,51,47
1984,0,1.5,20,50.5,81,13.6,51,47
1984,0,1.5,19.9,48,77.5,12.9,52,47
1984,0,2,19.4,51,81,13.4,52,47
1984,0,3,19,49,80,15,39,48
1984,0,1.5,19.3,50,80.5,15,39,48
1984,0,1.5,19.2,51,82.5,16.2,39,48
1984,0,1,19.5,50,78,14.2,40,48
1984,1,1.5,18.7,50.5,79,13.7,52,48
1984,1,3.5,19.3,51,82,12.8,55,48
1984,1,1,19.6,51,82,14.8,39,49
1984,1,1.5,19.1,49.5,80,14.1,40,49
1984,1,1,19.1,49,77.5,14.7,40,49
1984,1,1.5,19.8,49.5,80,15.6,40,49
1984,0,1.5,19.9,50.5,80,13.5,49,49
1984,0,1.5,19.8,51,80,14.3,51,49
1984,0,1,19.6,52.5,79.5,12.2,55,50
1984,0,1,19.7,50.5,80,16.8,40,51
1984,1,1.5,20.2,53,80,12.8,56,52
1984,1,2.5,18.6,49.5,78.5,12.4,66,53
1984,0,1,19.5,51,79,12.7,60,54
1984,1,2,19,52.5,84,13.5,60,56
1984,1,1.5,19.4,50,78,14.8,60,56
1984,1,1,18.9,50.5,78.5,13.1,60,57
1984,1,1.5,20.1,51.5,82,14.2,60,58
1984,1,1,20.1,53,82.5,14.4,60,58
1984,0,1,19.2,51.5,77.5,12.2,66,59
1984,1,1,19.5,52,81,16.3,61,60
1984,0,4.5,19.7,50,81.5,13,62,60
1984,0,1.5,19,51,81.5,14,62,60
1984,0,2.5,20,54,84,14.7,62,60
1984,0,1.5,19,53,78.5,14.3,60,61
1984,0,2.5,19.2,49,81,16.3,62,61
1985,1,1.5,20.2,51,81,13.9,49,36
1985,0,1.5,20.1,53,84,14,44,38
1985,0,1,20.1,54,81,13.8,46,38
1985,0,1,19.3,51.5,79,12,48,38
1985,1,4,19.1,52.5,82,13.2,48,38
1985,1,1.5,19.8,49,78,12.6,49,38
1985,1,2,19,51,79.5,12.7,49,38
1985,1,1,20.1,50,78,13.7,49,38
1985,1,1.5,19.8,49,79,12.9,50,38
1985,1,3,19.7,49,77,12.6,51,38
1985,1,2.5,19.6,49,79,12.8,48,39
1985,1,1.5,19.2,51,78.5,12.9,48,39
1985,1,2,19,50.5,80.5,12.3,49,39
1985,1,2,19.6,52.5,82,12.6,49,39
1985,1,2.5,18.8,52,81,13.3,49,39
1985,0,1.5,19.9,53,83,13.4,49,39
1985,1,2.5,19.4,50,81,11.8,52,39
1985,1,1.5,19.4,53,81,12.7,52,39
1985,1,1,18.9,50,76.5,12.7,44,40
1985,1,1.5,19.3,53,81,14.3,44,40
1985,0,1.5,19.7,52,82,14.3,44,40
1985,0,2.5,19.2,51,78,13,46,40
1985,0,1.5,19.8,55,80,13,46,40
1985,0,1.5,19.7,52,88.5,13.3,46,40
1985,1,1.5,19.7,52.5,78.5,13.5,47,40
1985,1,1,19.9,53,80,12.8,48,40
1985,0,3,19,49,79,13.7,48,40
1985,0,3,18.9,51,80.5,12,49,40
1985,1,1,19.3,55,81,13,49,40
1985,0,2,18.7,52,81,13,50,40
1985,0,1.5,19,51.5,83,16.4,40,41
1985,1,2,19,53,82,12.3,46,41
1985,0,1,19.4,49.5,80,13.2,46,41
1985,1,2,20,53,81,13.2,46,41
1985,0,2.5,18.4,50,79,13.6,46,41
1985,1,5.5,19.6,52.5,81,13.6,46,41
1985,0,2,20.3,53,82,14.3,46,41
1985,1,1.5,18.1,50,77,12.8,48,41
1985,0,1.5,18.5,52,79,13.2,48,41
1985,1,1.5,19.5,51,79,13.5,48,41
1985,1,2.5,19.5,52,81,13.8,48,41
1985,0,5.5,19.3,52,80,14,48,41
1985,1,1.5,19.9,50,81,14.9,48,41
1985,0,1,20.1,54,81.5,13.3,49,41
1985,0,3,20.1,50,80.5,13.9,49,41
1985,0,1.5,18.9,49,81,14,49,41
1985,0,1.5,18.9,51,80,12.2,50,41
1985,0,1.5,19.4,52,80,13,50,41
1985,0,1.5,18.9,52,81,14,50,41
1985,1,1.5,19.9,52,78.5,13.1,51,41
1985,1,1,20,50,81,16.3,40,42
1985,1,3.5,19.6,47,82.5,16.5,40,42
1985,0,1,19.6,53,80.5,15.4,41,42
1985,1,2,19.7,50,83,16.2,42,42
1985,1,2.5,19.4,51,80,12.9,45,42
1985,0,2.5,19.7,54,83.5,13.9,46,42
1985,1,1.5,19,51,79,13,47,42
1985,1,2,19.3,52,81.5,13.2,47,42
1985,0,1,19.2,52,79,13.9,47,42
1985,0,2,20.2,53,81.5,14.5,48,42
1985,0,1.5,18.9,51.5,80,14.6,48,42
1985,1,1,18.9,50.5,79.5,12,49,42
1985,1,2,19.1,49.5,79,12.1,49,42
1985,1,1,19.3,49.5,78,12.5,49,42
1985,0,3,19.1,52.5,82.5,12.7,49,42
1985,0,1,19.3,50,82,12.9,49,42
1985,0,2,19.3,51,80,13.3,49,42
1985,0,2,19,52.5,84,14,49,42
1985,1,2,19.2,53,82.5,12.8,50,42
1985,1,2.5,19.5,52.5,81.5,13.2,50,42
1985,0,1,19.8,53,80,13.8,51,42
1985,1,1.5,19.8,52,80,13.3,52,42
1985,1,3.5,19.1,52,79,12.6,54,42
1985,1,1,18.9,50.5,80,15.3,40,43
1985,0,1.5,19.6,52,81,14,42,43
1985,0,5.5,19.9,54,84,15,42,43
1985,0,1.5,19.5,52,82,16.5,42,43
1985,1,4.5,19.5,50,80,15.2,43,43
1985,0,2,19,51.5,80,13,48,43
1985,0,3,19.8,52,81.5,14.7,48,43
1985,0,1.5,19.8,50,82,15,48,43
1985,0,1.5,18.3,50,78,12.2,49,43
1985,0,2.5,19,50.5,77.5,12.4,49,43
1985,0,3,18.9,51.5,79,13.3,49,43
1985,1,4.5,19.4,51,83,13.4,49,43
1985,1,2,18.9,50,81,13.6,49,43
1985,0,3.5,19.5,51,81,14.5,49,43
1985,0,2.5,19.7,51,81,12.4,51,43
1985,1,1,19.8,50,79.5,14,55,43
1985,0,1,19.5,51,80,14.2,42,44
1985,0,1.5,20,52,81.5,14.9,42,44
1985,0,4.5,19.1,51.5,79,15.7,42,44
1985,0,4.5,19.4,51,82,12.8,43,44
1985,0,2,19.4,51,80,13.9,43,44
1985,0,2.5,19.4,50,79,14.3,43,44
1985,0,2,18.4,50,79,14.5,43,44
1985,1,1,19.3,52,79,14.5,43,44
1985,0,1.5,19.5,49,83,14.5,43,44
1985,1,2,19.3,51,82,14.7,43,44
1985,0,1.5,19.9,51.5,82.5,14.7,43,44
1985,1,4.5,19.5,51,80,14.9,43,44
1985,1,1.5,19,50.5,79,13.1,48,44
1985,0,1,19,51,78,13.3,48,44
1985,0,2.5,19.2,52.5,82,13.5,48,44
1985,0,2,20,52.5,80.5,13.6,48,44
1985,1,1,20.5,53,80,14.7,48,44
1985,1,1,19,52,81,12.8,49,44
1985,0,3.5,19.3,52,80,13,49,44
1985,0,4,19.6,50,80,13.3,49,44
1985,1,1.5,19,50,77,13.5,49,44
1985,0,1.5,18.8,52,81,13.5,49,44
1985,0,3,20.1,53,82,13.7,49,44
1985,0,2.5,20.1,51,82,14.2,49,44
1985,0,1,19.4,51.5,78.5,12.5,50,44
1985,0,2,18.8,50.5,81,13,50,44
1985,0,3.5,20.7,52.5,82,13.7,55,44
1985,1,2,19.9,51,81,16,42,45
1985,0,1.5,18.8,53,79,16.5,42,45
1985,0,1,19,50,79,13.8,43,45
1985,0,2,19.5,49.5,78.5,14,43,45
1985,0,1.5,19.6,49,79,14.1,43,45
1985,1,5.5,19.9,48.5,80,14.5,43,45
1985,0,1.5,20.3,50,80.5,14.5,43,45
1985,1,1.5,19.7,50.5,82,14.5,43,45
1985,0,1.5,19.8,50,80.5,14.6,43,45
1985,0,1.5,20,50,80.5,14.6,43,45
1985,0,2,18.8,51,80,14.7,43,45
1985,1,1,19.5,50.5,76.5,15.2,43,45
1985,0,2.5,19.4,49,79.5,15.2,43,45
1985,1,4.5,20,53,82.5,15.2,43,45
1985,0,1.5,20,52,83,15.2,43,45
1985,0,1,20,51,77,15.5,43,45
1985,0,1.5,20,51,78,16.1,43,45
1985,0,3.5,19.5,51,83,16.8,43,45
1985,1,3.5,19.1,52,79.5,13.5,51,45
1985,1,1.5,19.8,50,80.5,12.5,54,45
1985,0,1.5,19.6,52,83,13.7,42,46
1985,0,3.5,18.7,50,82,14.5,42,46
1985,0,2,19.7,50.5,81,15.9,42,46
1985,0,3,19.3,53,82,14.5,43,46
1985,0,5.5,19.4,52,81,14.7,43,46
1985,0,2.5,19.4,50,81.5,12.5,52,46
1985,1,1,18.8,54,78,12.6,52,46
1985,0,1.5,19.6,51,80.5,12.8,52,46
1985,1,3.5,19.5,51.5,80.5,13.1,52,46
1985,0,1.5,19.1,51,81.5,13.3,52,46
1985,0,1.5,19.7,52,84,16.5,73,46
1985,0,2.5,20.2,52,84.5,14.6,42,47
1985,0,2,19.2,50,81,14,43,47
1985,0,1,19.5,50,80,14.7,43,47
1985,1,1.5,19.8,50,80,14.8,43,47
1985,0,2,19.3,51.5,81,15,43,47
1985,0,2,19.6,53,83,15.2,43,47
1985,1,2.5,20.2,48.5,79,15.4,43,47
1985,0,1,20,50.5,79,15.1,48,47
1985,0,4.5,19.1,54,83,14.5,51,47
1985,0,1,18.5,53,78.5,12.5,52,47
1985,0,2.5,19.3,51,80.5,13.5,52,47
1985,0,1.5,19.1,52,78,13.5,54,47
1985,1,1.5,19.3,49.5,80,12.2,56,47
1985,1,3.5,18.3,49,78,12.8,56,47
1985,0,1,18.7,50,77,14.1,42,48
1985,0,3,19.4,52,80,15.5,42,48
1985,1,1,19.3,52.5,79,16,42,48
1985,0,2,19.4,53,81,14.6,43,48
1985,1,1.5,19,50,79,14.7,43,48
1985,0,1.5,19.5,54,84,14.8,43,48
1985,0,3.5,19.6,48,81.5,15,43,48
1985,1,1.5,19.7,53,81.5,15.3,43,48
1985,1,2.5,20.1,50.5,82.5,15.3,43,48
1985,1,1.5,19.3,50,80,15.4,43,48
1985,0,1,20.1,50.5,81,15.6,43,48
1985,1,2,19,52,83,15.6,43,48
1985,1,4,19.3,54,84,16.6,43,48
1985,1,1.5,20.1,52,80.5,13.3,46,48
1985,0,1.5,19.8,51,77,12.7,51,48
1985,1,1.5,18.9,51,79,13,54,48
1985,1,2,19.2,49.5,80,13.5,55,48
1985,1,1.5,18.8,50,77,12.4,56,48
1985,1,1,20,52,79,12.4,56,48
1985,0,3.5,19.1,51.5,82.5,13.1,56,48
1985,0,2.5,19.1,51,84,13.5,57,48
1985,1,2,19,51,79.5,14.6,41,49
1985,1,1.5,19.5,49,78,14.2,42,49
1985,0,1.5,19.3,50,81,14.4,42,49
1985,0,1,19.6,51,82.5,14.9,42,49
1985,0,1.5,18.8,50,82.5,15.4,42,49
1985,0,1,19.2,50.5,79,16.6,42,49
1985,0,2,19.3,50,80,16.7,42,49
1985,0,1.5,19.4,51,79.5,13.6,43,49
1985,0,1.5,19.2,52,78,14.1,43,49
1985,1,2,19.8,52.5,83.5,14.3,43,49
1985,0,1,18.8,52,79,14.4,43,49
1985,0,5.5,19,50,89,15,43,49
1985,0,1,20.2,51,80,15.4,43,49
1985,0,2.5,18.4,51,80,12.3,54,49
1985,0,1,19.8,48,79,12.7,54,49
1985,1,1.5,20.1,50,82,13.2,55,49
1985,0,2.5,20.3,51,79,13.7,55,49
1985,0,1.5,19.8,51,80.5,12.5,60,49
1985,1,2,19.6,52,82.5,13.1,60,49
1985,0,1,18.7,52,79,15.1,42,50
1985,0,2.5,19.3,49.5,81,15.7,42,50
1985,1,3,20.2,51.5,82,16,42,50
1985,0,1,19.6,49,77,13.8,43,50
