"id" "sex" "hatchisland" "hatchyear" "year" "month" "day" "island" "age" "tarsus" "wing" "billD" "billL" "mass" "totalbadge" "visiblebadge"
1616 1 61 2007 2009 2 28 61 2 19.79 78.85 7.94 13.95 31.8 NA NA
1617 0 61 2007 2008 2 23 61 1 19.99 81.03 8.07 13.97 30.3 21.42825238 16.31318485
1618 1 61 2007 2008 2 23 61 1 19.01 81.03 8.52 14.04 31.9 NA NA
1618 1 61 2007 2009 2 27 61 2 18.86 80 8.34 13.59 30.6 NA NA
1619 1 61 2007 2008 2 24 61 1 19.71 78.85 7.71 13.56 31 NA NA
1620 0 61 2007 2008 2 24 61 1 19.15 78.85 7.88 13.13 29.4 19.63084308 15.0056656
1621 0 61 2007 2009 2 21 61 2 19.49 82.86 8.59 13.93 33.8 19.19036216 14.39340127
1621 0 61 2007 2008 2 24 61 1 19.38 82.03 8.54 14.08 35.5 21.16412058 14.54888312
1622 1 61 2007 2008 2 24 61 1 19.19 78.85 8.2 13.35 30.1 NA NA
1623 0 61 2007 2008 2 24 61 1 17.84 80.85 7.84 13.97 28.7 19.21379713 14.54888312
1624 0 61 2007 2008 2 24 61 1 20.68 78.85 8.01 13.32 30.2 19.11988494 14.23622141
1625 0 61 2007 2008 2 24 61 1 19.28 83.86 8.19 13.76 30 20.53825699 15.0056656
1626 0 61 2007 2009 2 21 61 2 19.69 80.86 8.37 14.17 29.4 20.83194662 14.87010424
1626 0 61 2007 2008 2 24 61 1 19.98 82.03 8.27 13.82 30.1 20.87510479 14.70272084
1627 1 61 2007 2009 2 21 61 2 19.3 77.86 8.12 13.27 30 NA NA
1627 1 61 2007 2008 2 24 61 1 19.56 76.85 7.92 13.32 28.6 NA NA
1628 1 61 2007 2009 2 21 61 2 19.37 75.85 7.82 13.68 31 NA NA
1628 1 61 2007 2008 2 24 61 1 19.05 76.86 7.88 13.97 29.9 NA NA
1629 0 61 2007 2008 2 24 61 1 20.54 81.03 8.4 13.4 33.5 21.65802392 15.5650249
1630 1 61 2007 2009 2 21 61 2 19.83 80.85 8.02 13.51 32.7 NA NA
1630 1 61 2007 2008 2 24 61 1 19.4 80.86 8.45 13.73 33.8 NA NA
1631 0 61 2007 2008 2 24 61 1 19.73 84.85 7.86 13.94 31.9 19.9379036 14.70272084
1631 0 61 2007 2009 2 21 61 2 19.7 83.85 7.85 13.77 31.9 19.63084308 15.21413816
1632 1 61 2007 2010 2 24 61 3 19.69 80.85 7.99 13.98 28.7 NA NA
1632 1 61 2007 2008 2 24 61 1 19.13 79.86 8.12 13.68 28.5 NA NA
1632 1 61 2007 2009 2 21 61 2 19.2 79.86 8.27 13.7 29.3 NA NA
1633 0 61 2007 2008 2 24 61 1 17.8 78.86 7.89 13.32 27.9 16.35451008 14.70272084
1634 0 61 2007 2010 2 20 61 3 18.98 81.86 7.78 13.28 29 20.68018375 15.76610288
1634 0 61 2007 2010 2 20 61 3 18.75 82.35 7.86 13.33 29 19.63084308 15.76610288
1634 0 61 2007 2008 2 24 61 1 19.11 81.03 7.85 12.85 30.7 22.78201045 16.07700221
1634 0 61 2007 2009 2 21 61 2 19.4 79.85 7.33 12.67 31.4 18.91877374 15.39058154
1635 0 61 2007 2008 2 24 61 1 20.17 81.03 8.08 14.1 27.9 19.33054578 15.76610288
1636 1 61 2007 2008 2 24 61 1 18.54 79.86 8.07 13.04 30.5 NA NA
1636 1 61 2007 2009 2 21 61 2 19.04 78.85 7.63 12.5 30.1 NA NA
1637 0 60 2008 2009 2 9 60 1 20.01 81.85 7.97 13.22 32 19.31890266 14.23622141
1638 0 60 2008 2009 2 10 60 1 20.54 79.85 7.99 13.92 29.7 19.50435849 14.39340127
1638 0 60 2008 2012 2 13 60 4 20.29 80.86 8.1 14.11 31.7 20.7670412 14.53340979
1638 0 60 2008 2010 2 11 60 2 20.64 79.85 8.16 13.94 31.9 18.91877374 14.87010424
1639 1 60 2008 2012 2 13 60 4 19.56 79.97 7.6 13.19 32.4 NA NA
1639 1 60 2008 2011 2 8 60 3 NA NA 7.62 13.33 32.8 NA NA
1639 1 60 2008 2011 2 8 60 3 NA NA 7.52 13.14 32.7 NA NA
1639 1 60 2008 2010 2 11 60 2 20.16 79.85 7.53 13.39 33.1 NA NA
1639 1 60 2008 2009 2 10 60 1 20.05 79.85 7.78 12.82 32.8 NA NA
1640 0 60 2008 2009 2 10 60 1 20.05 80 8.08 14.78 32 20.36221992 14.53340979
1641 1 60 2008 2012 2 18 60 4 20.04 80.97 7.54 13.86 31.3 NA NA
1641 1 60 2008 2009 2 11 60 1 19.88 80.85 7.55 13.45 29.3 NA NA
1642 0 60 2008 2009 2 11 60 1 20.97 80.85 7.86 13.07 31 19.42343945 14.8549655
1642 0 60 2008 2010 2 11 60 2 20.86 80.85 7.85 12.95 32.3 19.63084308 15.21413816
1643 0 60 2008 2009 2 11 60 1 20.52 80.85 8.14 13.71 30.6 19.11988494 17.10760065
1644 1 60 2008 2009 2 11 60 1 20.77 76.85 7.68 12.72 31.1 NA NA
1645 1 60 2008 2009 2 11 60 1 20.91 77.85 7.8 13.66 29.8 NA NA
1646 0 60 2008 2009 2 11 60 1 19.73 81 8.14 13.7 28.5 20.53825699 14.87010424
1647 1 60 2008 2009 2 11 60 1 20.67 77.85 7.32 13.14 28.9 NA NA
1648 1 60 2008 2009 2 11 60 1 20.29 77.85 7.16 13.1 29.4 NA NA
1649 0 60 2008 2010 2 12 60 2 21.15 83.85 NA NA 30 18.49783771 14.39340127
1649 0 60 2008 2009 2 11 60 1 21.08 82.85 7.97 13.57 30.7 19.31890266 14.39340127
1650 0 60 2008 2012 2 18 60 4 19.81 82.97 8.39 13.25 33.7 23.34780504 16.45053191
1650 0 60 2008 2011 2 5 60 3 NA NA 7.88 13.48 30.6 17.94212919 14.23622141
1650 0 60 2008 2009 2 11 60 1 20.18 79 8.04 13.42 32.1 19.83607824 14.53340979
1650 0 60 2008 2011 2 5 60 3 NA NA 8.4 13.69 30.5 19.9379036 14.53340979
1651 1 60 2008 2009 2 11 60 1 19.97 77.85 7.84 13.02 28.5 NA NA
1652 0 60 2008 2010 2 13 60 2 19.01 78 7.88 13.1 29.5 22.24230204 14.53340979
1652 0 60 2008 2009 2 11 60 1 19.89 78.85 7.75 12.93 30.8 18.22827474 14.53340979
1652 0 60 2008 2010 2 13 60 2 19.42 80 8.37 13.05 29.5 19.42343945 14.67208233
1653 1 60 2008 2009 2 11 60 1 19.3 78 8.43 13.71 31 NA NA
1654 1 27 2007 2008 6 8 27 1 20.34 78.38 8.31 15.4 32.8 NA NA
1654 1 27 2007 2008 6 8 27 1 20.33 79.86 8.5 14.52 32 NA NA
1654 1 27 2007 2008 6 8 27 1 20.15 80.29 8.36 14.46 NA NA NA
1655 1 38 2007 2008 6 21 38 1 20.31 79.38 8.69 14.15 30.2 NA NA
1655 1 38 2007 2008 6 12 38 1 20.16 78.86 8.71 14.17 33 NA NA
1656 1 38 2007 2008 6 12 38 1 19.5 76.86 8.5 13.92 29.6 NA NA
1657 1 27 2008 2009 7 15 27 1 19.33 78.43 7.92 14.92 30.6 NA NA
1657 1 27 2008 2009 8 9 27 1 NA NA NA NA 31 NA NA
1657 1 27 2008 2010 7 22 27 2 19.39 75 7.72 14.53 28.2 NA NA
1657 1 27 2008 2010 6 15 27 2 19.37 79 7.94 14.03 31 NA NA
1657 1 27 2008 2009 5 21 27 1 19.52 78.03 7.94 14.33 28.6 NA NA
1657 1 27 2008 2010 6 15 27 2 19.44 78 7.86 14.28 NA NA NA
1672 1 27 2008 2009 6 6 27 1 18.83 77 8.04 14.32 29.4 NA NA
1672 1 27 2008 2009 6 17 27 1 19.39 78.43 8.13 14.95 34.3 NA NA
1672 1 27 2008 2009 7 7 27 1 NA NA NA NA 28.3 NA NA
1679 1 38 2007 2008 6 25 38 1 19.64 78.43 8.01 14.31 33.5 NA NA
1679 1 38 2007 2008 6 25 38 1 19.25 76.86 7.93 14.79 32.5 NA NA
1679 1 38 2007 2009 5 13 38 2 19.23 78.03 8.49 13.77 32.1 NA NA
1682 1 61 2008 2009 2 28 61 1 19.57 78.85 8 12.75 31.1 NA NA
1683 0 61 2008 2011 2 14 61 3 NA NA 8.26 13.56 31.9 19.21379713 15.52159786
1683 0 61 2008 2010 2 21 61 2 20.23 84.35 8.87 15 32.5 20.7670412 14.53340979
1683 0 61 2008 2010 2 21 61 2 20.1 85.86 8.68 14.34 32.1 20.53825699 15.73753475
1684 1 61 2008 2011 2 14 61 3 NA NA 7.8 13.16 30.9 NA NA
1684 1 61 2008 2010 2 21 61 2 19.81 82.35 8.04 13.86 30.5 NA NA
1684 1 61 2008 2010 2 21 61 2 19.95 81.86 7.96 13.87 30.7 NA NA
1685 1 61 2008 2010 2 21 61 2 20.08 81.86 8.46 14.98 32 NA NA
1688 1 61 2008 2010 2 20 61 2 19.09 79.35 7.62 14.72 30 NA NA
1688 1 61 2008 2010 2 20 61 2 19.18 79.86 8.52 14.95 30.2 NA NA
1689 1 61 2008 2010 2 21 61 2 19.18 79.85 7.9 14.37 31.6 NA NA
1690 0 61 2008 2011 2 13 61 3 NA NA 7.84 14.57 32 21.06822252 15.39058154
1690 0 61 2008 2011 2 13 61 3 NA NA 7.81 14.23 31.6 20.07286726 16.49151297
1690 0 61 2008 2010 2 22 61 2 19.05 81.85 7.75 13.75 30.1 19.9379036 14.8549655
1694 1 60 2008 2009 2 16 60 1 20.22 78.43 8.54 13.8 31.2 NA NA
1695 1 60 2008 2009 2 16 60 1 20.16 79.43 7.92 12.78 30.4 NA NA
1696 0 61 2008 2009 2 20 61 1 19.41 81.85 7.82 13.49 32.3 18.91877374 14.8549655
1697 1 61 2008 2009 2 20 61 1 20.44 78.85 7.67 13.3 30.9 NA NA
1698 1 61 2008 2009 2 21 61 1 19.47 78.85 8.49 13.78 30.3 NA NA
1698 1 61 2008 2011 2 15 61 3 NA NA 8.15 14.19 31.6 NA NA
1698 1 61 2008 2010 2 23 61 2 19.48 78.85 8.35 14.09 33 NA NA
1699 1 61 2008 2009 2 21 61 1 17.94 77.85 7.44 12.57 28.8 NA NA
1700 0 61 2008 2009 2 21 61 1 19.63 79.85 7.81 13.59 31.5 19.11988494 14.8549655
1701 1 61 2008 2009 2 21 61 1 18.68 76.85 8.12 13.14 30.8 NA NA
1702 1 61 2008 2009 2 21 61 1 20.24 78.85 8.06 14.03 32.5 NA NA
1703 1 61 2008 2011 2 13 61 3 NA NA 7.9 14.18 29.4 NA NA
1703 1 61 2008 2011 2 13 61 3 NA NA 7.84 13.8 29.7 NA NA
1703 1 61 2008 2010 2 23 61 2 17.76 77.86 8.03 13.62 29.4 NA NA
1703 1 61 2008 2009 2 21 61 1 18.2 76.85 7.6 13.51 30.4 NA NA
1704 0 61 2008 2009 2 22 61 1 19.12 81.85 7.75 11.52 32.6 18.61907624 14.53340979
1705 1 27 2008 2009 6 10 27 1 18.44 77 7.97 14.38 35.5 NA NA
1708 1 27 2008 2009 7 24 27 1 20.74 80.03 9.32 15.36 32 NA NA
1708 1 27 2008 2009 7 8 27 1 20.17 80.43 8.67 15.49 34.9 NA NA
1709 1 27 2008 2009 7 10 27 1 20.82 79.03 8.94 14.74 30 NA NA
1710 0 27 2008 2009 5 21 27 1 20.9 82.03 8.58 14.34 31.4 16.92247027 14.80945644
1711 0 27 2008 2009 6 10 27 1 20.38 82 8.64 14.82 NA NA NA
1711 0 27 2008 2010 7 21 27 2 20.27 84.35 8.63 15.18 32.8 17.52341291 14.67208233
1713 0 27 2008 2009 7 15 27 1 19.43 81.43 8.08 13.85 27.9 18.61907624 15.57947368
1713 0 27 2008 2009 5 21 27 1 19.92 81.03 8.06 13.93 28.9 15.99281088 14.61061258
1713 0 27 2008 2011 5 21 27 3 19.32 82.86 7.89 14.04 30.7 19.79065436 16.57317109
1715 0 38 2008 2009 5 13 38 1 20.4 80.03 8.38 13.31 35.5 NA NA
1715 0 38 2008 2009 5 26 38 1 NA NA NA NA 32.5 22.24230204 15.03562436
1716 1 38 2007 2011 8 6 38 4 19.6 79.71 8.82 13.99 32.7 NA NA
1716 1 38 2007 2011 6 24 38 4 19.58 77 8.55 14.27 30.2 NA NA
1716 1 38 2007 2008 8 7 38 1 19.52 79.38 8.94 13.55 33.2 NA NA
1716 1 38 2007 2009 5 13 38 2 19.78 78.03 8.81 14.17 31.6 NA NA
1716 1 38 2007 2012 6 12 38 5 19.71 79.62 8.88 14.96 30.6 NA NA
1716 1 38 2007 2008 7 9 38 1 19.61 79.38 8.56 13.9 36.1 NA NA
1716 1 38 2007 2010 6 16 38 3 19.79 76.03 8.57 13.95 33.5 NA NA
1718 0 38 2008 2009 5 26 38 1 20.51 81.03 8.73 13.39 36 20.87510479 15.39058154
1721 0 27 2008 2009 5 21 27 1 18.82 80.03 8.39 14.69 33.6 21.16412058 16.57317109
1721 0 27 2008 2009 7 24 27 1 18.81 79.03 8.48 14.42 29 21.6891678 20.62571211
1722 0 27 2008 2009 6 17 27 1 19.45 82.43 8.38 14.68 30.6 21.65802392 16.16075493
1724 1 27 2008 2009 6 10 27 1 19.2 80.43 8.68 14.36 34.4 NA NA
1725 0 27 2008 2010 6 17 27 2 19.98 83 8.03 14.57 33.5 20.7670412 19.06095486
1725 0 27 2008 2010 6 17 27 2 20 83 8.1 14.67 33.5 20.99333227 19.09633473
1725 0 27 2008 2009 8 5 27 1 20.09 82.29 8.37 14.44 31.4 20.01674299 16.49151297
1725 0 27 2008 2009 5 10 27 1 19.9 82.03 8.05 13.75 31 20.63661794 14.70272084
1725 0 27 2008 2010 6 17 27 2 19.95 83 8.25 14.73 33.5 20.99333227 19.09633473
1727 0 27 2008 2010 7 24 27 2 18.45 78 8.26 13.46 28.2 20.30689538 17.17323499
1727 0 27 2008 2009 7 7 27 1 18.51 77.03 8.43 13.76 27 17.35569071 15.0056656
1728 1 27 2008 2010 6 16 27 2 18.13 76 7.84 13.83 30.5 NA NA
1728 1 27 2008 2011 6 21 27 3 18.08 77 7.89 13.97 29.6 NA NA
1728 1 27 2008 2010 6 16 27 2 18.39 76 8 14.15 30.5 NA NA
1728 1 27 2008 2010 7 17 27 2 18.35 75 8.09 14.42 28.6 NA NA
1728 1 27 2008 2010 6 16 27 2 18.26 77 7.81 13.9 30.5 NA NA
1728 1 27 2008 2009 7 7 27 1 18.24 76.03 8.18 13.94 27.9 NA NA
1728 1 27 2008 2009 5 5 27 1 18 75.86 8.11 14.15 29.5 NA NA
1728 1 27 2008 2009 5 21 27 1 18.16 76.03 8.1 13.81 31.2 NA NA
1730 1 27 2008 2009 5 25 27 1 19.36 79.03 8.43 14.37 34.4 NA NA
1730 1 27 2008 2010 7 24 27 2 19.28 79 9.01 14.43 34.9 NA NA
1731 0 27 2008 2013 5 7 27 5 20.19 83.43 8.16 13.81 33.6 21.43874996 18.61907624
1731 0 27 2008 2012 7 25 27 4 20.37 84 8.04 14.32 33 20.46142713 19.21379713
1731 0 27 2008 2009 7 21 27 1 20.38 83.43 8.55 14.55 32.3 21.11089766 18.35129423
1731 0 27 2008 2009 6 13 27 1 20.27 83 8.3 14.01 31.8 20.36221992 18.02969772
1731 0 27 2008 2014 5 28 27 6 20.28 85 8.15 14.33 32.2 20.89665045 17.66408786
1732 1 27 2008 2009 6 17 27 1 16.05 79.43 8.21 14.34 31 NA NA
1732 1 27 2008 2009 6 6 27 1 16.12 78 8.17 13.71 27.8 NA NA
1732 1 27 2008 2009 7 1 27 1 15.99 79.43 8.25 14.08 27.7 NA NA
1733 1 27 2008 2011 5 8 27 3 18.8 81.71 7.7 13.59 33.6 NA NA
1733 1 27 2008 2013 5 19 27 5 19.02 81.92 8.94 13.76 36.1 NA NA
1733 1 27 2008 2011 5 8 27 3 18.96 80.86 8.31 13.39 33.7 NA NA
1734 0 27 2008 2009 7 24 27 1 19.57 83.03 8.2 14.76 32.3 20.3732668 16.66793329
1734 0 27 2008 2011 8 7 27 3 19.74 84 7.89 13.96 35.2 20.36221992 18.09198718
1734 0 27 2008 2009 5 5 27 1 19.62 83.86 7.97 14.24 NA 20.36221992 16.31318485
1734 0 27 2008 2009 5 21 27 1 19.63 83.03 8.19 14.23 33.6 19.9379036 18.22827474
1734 0 27 2008 2010 7 21 27 2 20.03 82.35 8.36 13.75 32.5 19.21379713 14.48689063
1734 0 27 2008 2009 5 5 27 1 19.78 83.22 8.09 14.26 32.2 20.36221992 14.67208233
1734 0 27 2008 2010 8 1 27 2 19.88 83 8.39 14.29 32 21.76166354 19.28393113
1734 0 27 2008 2009 7 7 27 1 19.75 83.03 8.25 14.25 32.6 21.15348671 18.12925812
1734 0 27 2008 2011 5 31 27 3 19.93 82.43 8.19 14.13 32.8 20.98261185 16.54599649
1735 0 27 2008 2010 8 14 27 2 20.49 82 8.29 14.61 30.5 20.36221992 15.0056656
1735 0 27 2008 2009 5 5 27 1 20.32 84.22 8.03 14.44 NA 20.59295996 14.53340979
1735 0 27 2008 2009 5 5 27 1 20.2 83.86 8.37 14.33 31.8 20.53825699 14.53340979
1735 0 27 2008 2009 7 7 27 1 20.55 81.03 8.46 14.93 30.4 21.96747596 17.42039035
1736 0 27 2008 2009 7 24 27 1 19.53 81.03 8.39 13.76 33 20.10646662 18.60698793
1736 0 27 2008 2009 7 7 27 1 19.48 81.03 8.53 14.19 31.2 19.85875122 17.52341291
1737 0 27 2008 2011 7 1 27 3 19.41 81.43 8.33 14.07 30.6 21.65802392 20.99333227
1737 0 27 2008 2009 7 1 27 1 19.43 82.43 8.65 14.76 30.7 20.89665045 18.60698793
1739 0 27 2008 2009 5 5 27 1 18.99 79.86 8.41 14.69 35.5 19.42343945 16.36826197
1739 0 27 2008 2009 6 7 27 1 19.03 79 8.63 13.63 31.4 17.68954493 15.39058154
1739 0 27 2008 2009 5 25 27 1 19.79 80.03 8.58 14.52 31.8 17.36864992 15.39058154
1739 0 27 2008 2009 5 5 27 1 18.87 80.22 7.96 14.6 NA 19.42343945 15.95054858
1740 1 27 2008 2009 7 10 27 1 20.21 80.03 8.77 14.13 31.1 NA NA
1740 1 27 2008 2009 8 9 27 1 20.39 81.03 8.95 14.4 30.2 NA NA
1742 1 38 2008 2009 5 20 38 1 20.15 77.03 8.26 14.09 31.7 NA NA
1743 1 38 2008 2009 5 6 38 1 20.5 80.86 8.42 13.53 NA NA NA
1743 1 38 2008 2009 5 6 38 1 20.43 80.22 8.31 13.1 33.4 NA NA
1746 1 38 2008 2009 5 26 38 1 18.2 77.03 7.9 13.13 29.5 NA NA
1746 1 38 2008 2009 7 25 38 1 NA NA NA NA 29.5 NA NA
1747 1 38 2008 2009 5 13 38 1 20.46 NA 9.27 14.61 NA NA NA
1750 0 60 2008 2009 2 12 60 1 19.29 80.85 7.95 13.17 30.4 18.81143269 14.70272084
1750 0 60 2008 2011 2 7 60 3 NA NA 8.06 13.8 29.3 18.81143269 14.67208233
1750 0 60 2008 2011 2 7 60 3 NA NA 8.03 12.89 29 17.82890911 14.07728667
1751 1 60 2008 2009 2 13 60 1 20.37 78 7.99 14.16 32.2 NA NA
1752 0 60 2008 2010 2 13 60 2 20.51 80 7.7 13.24 31.5 19.9379036 15.76610288
1752 0 60 2008 2009 2 13 60 1 20.75 80 8.12 14.29 32 19.19036216 15.03562436
1752 0 60 2008 2011 2 5 60 3 NA NA 7.81 13.63 29.6 19.56195287 14.54888312
1753 0 60 2008 2009 2 12 60 1 19.88 81.85 8.07 13 32.6 19.63084308 15.21413816
1754 0 60 2008 2010 2 13 60 2 21 80.85 8.3 13.68 31.4 19.42343945 14.70272084
1754 0 60 2008 2011 2 5 60 3 NA NA 8.5 13.65 32.1 20.30689538 14.23622141
1754 0 60 2008 2009 2 12 60 1 21.18 78.85 8.2 13.58 34.2 19.72232238 15.1548672
1754 0 60 2008 2012 2 18 60 4 20.77 81 8.29 13.83 34.5 21.96747596 15.30261416
1755 0 60 2008 2011 2 5 60 3 NA NA 8.09 13.31 31.4 20.87510479 15.19934209
1755 0 60 2008 2009 2 12 60 1 20.87 80.85 7.89 13.63 32.3 19.42343945 15.39058154
1755 0 60 2008 2010 2 13 60 2 20.3 82 8.01 13.8 31 20.01674299 16.16075493
1756 1 60 2008 2009 2 13 60 1 19.74 76.85 8.02 12.9 30 NA NA
1757 0 60 2008 2009 2 13 60 1 16.49 78.85 8.04 13.54 29.4 19.21379713 15.03562436
1758 0 60 2008 2009 2 13 60 1 18.93 82.85 7.91 13.52 30.4 19.21379713 15.95054858
1759 0 60 2008 2009 2 13 60 1 20.38 79.85 7.97 13.85 30.9 19.11988494 15.52159786
1760 0 60 2008 2009 2 14 60 1 18.17 79.85 7.56 12.67 26.1 19.42343945 14.39340127
1760 0 60 2008 2010 2 15 60 2 18.2 78.85 7.18 12.22 27 18.31447515 14.54888312
1761 1 60 2008 2011 2 3 60 3 NA NA 7.93 12.49 27.1 NA NA
1761 1 60 2008 2009 2 14 60 1 19.82 77.85 7.68 12.53 28.5 NA NA
1762 1 60 2008 2009 2 15 60 1 20.08 79.85 7.67 13.17 30.2 NA NA
1763 1 60 2008 2009 2 16 60 1 18.93 79.43 8.5 13.44 31.6 NA NA
1764 1 27 2008 2009 7 12 27 1 19.5 77.03 8.45 13.99 29.5 NA NA
1765 1 27 2008 2009 7 23 27 1 NA NA NA NA 33.9 NA NA
1765 1 27 2008 2010 7 21 27 2 19.74 78.35 8.71 13.92 33.3 NA NA
1765 1 27 2008 2009 7 2 27 1 19.71 79.03 8.53 14.52 32.1 NA NA
1765 1 27 2008 2010 6 17 27 2 19.67 80 8.62 13.46 38 NA NA
1766 1 27 2008 2010 6 22 27 2 20.24 80.86 8.29 14.6 36.2 NA NA
1767 0 27 2007 2008 8 5 27 1 19.37 81.38 8.27 14.37 33 21.69953917 17.62583331
1767 0 27 2007 2009 6 13 27 2 19.4 81 8.13 14.99 32.5 20.7670412 20.30689538
1769 0 27 2007 2008 8 5 27 1 20.96 85.38 8.78 14.14 36.2 20.15117863 15.76610288
1770 1 27 2008 2009 7 1 27 1 19.46 79.43 8.3 14.61 32.8 NA NA
1770 1 27 2008 2010 7 16 27 2 19.61 79.35 8.92 14.3 NA NA NA
1771 1 27 2008 2009 7 24 27 1 19.55 79.03 8.67 14.46 32.2 NA NA
1771 1 27 2008 2009 6 7 27 1 19.3 79 8.29 13.95 34.2 NA NA
1772 0 27 2008 2009 5 5 27 1 18.8 79.86 7.9 13.09 29.6 19.9379036 14.23622141
1772 0 27 2008 2009 5 5 27 1 18.78 80.22 8.01 12.88 NA 19.79065436 14.70272084
NA 1 27 2008 2009 6 27 27 1 20.48 81.43 8.48 14.28 32 NA NA
NA 1 27 2008 2009 7 23 27 1 20.73 81.03 8.45 14.22 33 NA NA
NA 1 27 2008 2009 7 24 27 1 20.55 81.03 8.38 14.13 33.4 NA NA
1774 0 27 2008 2009 6 10 27 1 18.82 81 7.77 13.18 31.9 17.47197756 15.03562436
1775 1 61 2008 2009 2 25 61 1 18.66 78.29 8.25 13.6 31.8 NA NA
1776 0 61 2008 2009 2 25 61 1 20.08 82.29 8.75 14.76 30.2 18.81143269 13.65540186
1777 1 61 2008 2010 2 19 61 2 19.62 76.85 8.02 14.04 33.4 NA NA
1777 1 61 2008 2009 2 26 61 1 19.37 77.29 8.72 14.49 31.2 NA NA
1778 0 61 2008 2009 2 26 61 1 19.42 79 8.07 13.27 26 19.63084308 15.21413816
1778 0 61 2008 2010 2 20 61 2 19.49 82.35 7.41 13.16 26.7 20.99333227 14.67208233
1778 0 61 2008 2010 2 20 61 2 19.32 80.86 8.27 13.23 27 19.11988494 14.8549655
1779 1 61 2008 2009 2 26 61 1 19.06 81 8.25 14.17 29 NA NA
1780 0 61 2008 2009 2 26 61 1 19.63 80 7.94 13.1 29 20.99333227 15.96464845
1781 1 61 2008 2009 2 26 61 1 19.95 76 7.77 13.39 25.8 NA NA
1782 0 61 2008 2009 2 26 61 1 18.93 78 7.72 13.79 27.5 19.72232238 14.54888312
1783 1 61 2008 2009 2 26 61 1 19.11 77 7.84 14.32 30.2 NA NA
1784 1 61 2008 2009 2 27 61 1 19.45 79.29 8.74 13.94 31.1 NA NA
1784 1 61 2008 2010 2 18 61 2 19.32 79.86 8.44 14.24 32.1 NA NA
1785 0 61 2008 2010 2 18 61 2 19.5 83.86 7.91 13.3 32.8 19.72232238 14.36210291
1785 0 61 2008 2011 2 14 61 3 NA NA 7.74 12.76 29.2 20.30689538 14.8549655
1785 0 61 2008 2009 2 27 61 1 19.35 83.29 8 13.14 30.6 18.22827474 14.67208233
1786 1 61 2008 2009 2 27 61 1 18.64 76.29 8.27 13.61 30 NA NA
1787 0 61 2008 2009 2 27 61 1 19.88 82.29 8.47 13.42 31.5 19.83607824 15.03562436
1788 0 61 2008 2009 2 27 61 1 18.97 81.29 8.25 12.94 31.6 18.85921525 15.908174
1789 0 61 2008 2009 2 28 61 1 18.47 81.29 8.1 13.23 30.5 17.94212919 14.07728667
1790 1 61 2008 2009 2 28 61 1 18.56 77.29 7.95 12.67 27.1 NA NA
1791 1 61 2008 2010 2 18 61 2 18.57 77.85 7.95 13.39 32.8 NA NA
1791 1 61 2008 2009 2 28 61 1 18.12 77 8.29 13.91 32.5 NA NA
1792 0 61 2008 2009 2 28 61 1 19.6 80 8.2 13.73 31.9 20.68018375 14.67208233
1793 0 61 2008 2009 2 28 61 1 18.94 81 7.81 13.61 33.5 19.9379036 15.21413816
1793 0 61 2008 2010 2 19 61 2 18.83 82.86 7.93 13.69 32.3 19.72232238 14.01320806
1794 0 61 2008 2009 2 28 61 1 19.14 78 7.94 13.81 28.9 19.06095486 15.21413816
1796 1 38 2008 2009 7 3 38 1 20.33 78.03 8.82 15.53 35.4 NA NA
1796 1 38 2008 2009 5 13 38 1 20.37 NA NA NA 35.1 NA NA
1798 0 27 2008 2009 7 7 27 1 18.48 82.03 8.34 13.94 28.8 19.56195287 17.66408786
1798 0 27 2008 2009 5 5 27 1 18.15 83.22 7.94 14.04 NA 20.15117863 14.87010424
1798 0 27 2008 2009 5 21 27 1 18.38 82.03 8.24 13.98 31.4 19.28393113 14.8549655
1798 0 27 2008 2009 5 5 27 1 18.24 82.86 7.95 14.06 29.3 19.42343945 15.21413816
1798 0 27 2008 2009 6 17 27 1 18.63 83.43 8.17 14.02 29.6 20.68018375 18.5099973
1800 0 61 2008 2009 2 7 61 1 NA NA NA NA 34.4 NA NA
1801 1 61 2008 2009 2 7 61 1 18.29 77.86 8.16 14.06 34.8 NA NA
1802 1 61 2008 2009 2 22 61 1 18.25 77.85 7.59 12.73 33.2 NA NA
1802 1 61 2008 2010 2 18 61 2 18.22 78.85 7.7 12.83 33 NA NA
1802 1 61 2008 2009 2 7 61 1 17.75 78.86 7.88 13.35 34.6 NA NA
1803 0 61 2008 2009 2 27 61 1 19.6 82.29 8.75 13.36 30.4 19.79065436 13.81918956
1803 0 61 2008 2010 2 19 61 2 19.59 82.35 8.52 13.45 31.5 19.9379036 14.80945644
1803 0 61 2008 2009 2 7 61 1 19.65 81.86 8.53 13.35 33.5 19.63084308 14.07728667
1803 0 61 2008 2010 2 19 61 2 19.61 82.86 8.4 13.38 31.5 19.9379036 14.39340127
1804 1 61 2008 2009 2 27 61 1 20.12 78.29 8.28 13.67 32.6 NA NA
1804 1 61 2008 2011 2 19 61 3 19.86 NA 8.24 14.04 NA NA NA
1804 1 61 2008 2009 2 7 61 1 19.82 76.86 8.41 13.77 33.8 NA NA
1804 1 61 2008 2010 2 19 61 2 20.24 78.85 7.88 13.55 33.3 NA NA
1805 0 60 2008 2009 2 8 60 1 20.03 79.86 8.15 13.53 35 19.83607824 15.03562436
1806 0 60 2009 2011 2 7 60 2 NA NA 7.88 13.74 33.1 19.9379036 14.01320806
