"nestlingID","nestID","year","age","hatchdate","hatchsize","fledgedate","fledgesize","mass","tarsus","ninprim","year2"
"1996-BGD6 nestling 1","1996-BGD6",1996,15,165,6,184,2,19.4,14.28,34,1.9
"1991-JGD8 nestling 1","1991-JGD8",1991,12,154,4,174,4,23,,21,1.4
"1996-BGD6 nestling 2","1996-BGD6",1996,15,165,6,184,2,20.1,14.53,43,1.9
"1991-JGD8 nestling 2","1991-JGD8",1991,12,154,4,174,4,22,,29,1.4
"1987-NBA1 nestling 3","1987-NBA1",1987,12,147,6,160,0,15,,,1
"1996-BGD6 nestling 3","1996-BGD6",1996,15,165,6,184,2,22.5,15.22,35,1.9
"1991-JGD8 nestling 3","1991-JGD8",1991,12,154,4,174,4,24.5,,26,1.4
"1987-NBA1 nestling 4","1987-NBA1",1987,12,147,6,160,0,16.5,,,1
"1991-JGD8 nestling 4","1991-JGD8",1991,12,154,4,174,4,22,,30,1.4
"2016-HUB6 nestling 1","2016-HUB6",2016,12,152,5,169,5,16.5,14.8,48,3.9
"2011-BGB2 nestling 1","2011-BGB2",2011,12,161,5,185,2,20.5,14.4,,3.4
"1991-NESG11 nestling 1","1991-NESG11",1991,12,153,4,174,3,21,,13,1.4
"1991-NESG11 nestling 1","1991-NESG11",1991,16,153,4,174,3,20.5,,35,1.4
"2016-HUB6 nestling 2","2016-HUB6",2016,12,152,5,169,5,17,13.5,40,3.9
"2011-BGB2 nestling 2","2011-BGB2",2011,12,161,5,185,2,19.5,15,,3.4
"1991-NESG11 nestling 2","1991-NESG11",1991,12,153,4,174,3,24.5,,29,1.4
"1991-NESG11 nestling 2","1991-NESG11",1991,16,153,4,174,3,22.5,,46,1.4
"2016-HUB6 nestling 3","2016-HUB6",2016,12,152,5,169,5,16.75,13.6,45,3.9
"2011-BGB2 nestling 3","2011-BGB2",2011,12,161,5,185,2,21,13,,3.4
"1991-NESG11 nestling 3","1991-NESG11",1991,12,153,4,174,3,25,,24,1.4
"1991-NESG11 nestling 3","1991-NESG11",1991,16,153,4,174,3,23,,45,1.4
"2016-HUB6 nestling 4","2016-HUB6",2016,12,152,5,169,5,20.5,13.4,49,3.9
"2011-BGB2 nestling 4","2011-BGB2",2011,12,161,5,185,2,21,14,,3.4
"2016-HUB6 nestling 5","2016-HUB6",2016,12,152,5,169,5,18,14.1,47,3.9
"2011-BGB2 nestling 5","2011-BGB2",2011,12,161,5,185,2,18,14.7,,3.4
"1985-BGG7 nestling 1","1985-BGG7",1985,13,193,2,,2,19.5,,,0.8
"1992-NESD6 nestling 1","1992-NESD6",1992,15,157,6,174,6,22,,2.25,1.5
"1996-NESD2 nestling 1","1996-NESD2",1996,14,160,6,179,3,23.6,14.77,39,1.9
"1998-NESD4 nestling 1","1998-NESD4",1998,15,151,6,,3,20,15.13,57,2.1
"1985-BGG7 nestling 2","1985-BGG7",1985,13,193,2,,2,22,,,0.8
"1992-NESD6 nestling 2","1992-NESD6",1992,15,157,6,174,6,23.4,,0,1.5
"1996-NESD2 nestling 2","1996-NESD2",1996,14,160,6,179,3,21.2,15.06,37,1.9
"1998-NESD4 nestling 2","1998-NESD4",1998,15,151,6,,3,20.9,14.53,60,2.1
"1992-NESD6 nestling 3","1992-NESD6",1992,15,157,6,174,6,21.4,,0.96,1.5
"1996-NESD2 nestling 3","1996-NESD2",1996,14,160,6,179,3,22.5,14.92,41,1.9
"1998-NESD4 nestling 3","1998-NESD4",1998,15,151,6,,3,20.9,15.34,52.5,2.1
"1992-NESD6 nestling 4","1992-NESD6",1992,15,157,6,174,6,23.1,,1.39,1.5
"1992-NESD6 nestling 5","1992-NESD6",1992,15,157,6,174,6,22,,1.69,1.5
"1992-NESD6 nestling 6","1992-NESD6",1992,15,157,6,174,6,23.6,,1.66,1.5
"1998-BLB6 nestling 1","1998-BLB6",1998,15,157,6,177,6,20,,39,2.1
"1998-BLB6 nestling 2","1998-BLB6",1998,15,157,6,177,6,22.5,,37,2.1
"1998-BLB6 nestling 3","1998-BLB6",1998,15,157,6,177,6,21.5,,47,2.1
"1998-BLB6 nestling 4","1998-BLB6",1998,15,157,6,177,6,21.1,,36,2.1
"1998-BLB6 nestling 5","1998-BLB6",1998,15,157,6,177,6,21,,43,2.1
"1998-BLB6 nestling 6","1998-BLB6",1998,15,157,6,177,6,22.5,,34,2.1
"2016-SRBE5 nestling 1","2016-SRBE5",2016,12,148,6,169,6,20.5,15.1,65,3.9
"2016-SRBE5 nestling 2","2016-SRBE5",2016,12,148,6,169,6,21,14.5,63,3.9
"2016-SRBE5 nestling 3","2016-SRBE5",2016,12,148,6,169,6,22.25,14,57,3.9
"2016-SRBE5 nestling 4","2016-SRBE5",2016,12,148,6,169,6,21.5,14.8,56,3.9
"2016-SRBE5 nestling 5","2016-SRBE5",2016,12,148,6,169,6,20.75,13.6,65,3.9
"2016-SRBE5 nestling 6","2016-SRBE5",2016,12,148,6,169,6,20.25,13.4,63,3.9
"1997-SRB2 nestling 1","1997-SRB2",1997,15,171,5,,5,22.2,14.91,43,2
"1997-SRB2 nestling 2","1997-SRB2",1997,15,171,5,,5,20.8,15.11,47,2
"1997-SRB2 nestling 3","1997-SRB2",1997,15,171,5,,5,21.2,14.36,42,2
"1997-SRB2 nestling 4","1997-SRB2",1997,15,171,5,,5,20.2,14.35,48,2
"1997-SRB2 nestling 5","1997-SRB2",1997,15,171,5,,5,21.8,14.63,50,2
"2002-HUB4 nestling 1","2002-HUB4",2002,15,151,5,173,5,28.3,13.25,39,2.5
"2002-HUB4 nestling 2","2002-HUB4",2002,15,151,5,173,5,26.5,12.65,31,2.5
"2002-HUB4 nestling 3","2002-HUB4",2002,15,151,5,173,5,29,13.1,36,2.5
"2002-HUB4 nestling 4","2002-HUB4",2002,15,151,5,173,5,26,13.5,33,2.5
"2002-HUB4 nestling 5","2002-HUB4",2002,15,151,5,173,5,24.5,12.25,34.5,2.5
"1984-BMC07 nestling 1","1984-BMC07",1984,10,154,6,166,0,22,,,0.7
"1984-BMC07 nestling 2","1984-BMC07",1984,10,154,6,166,0,18.8,,,0.7
"1984-BMC07 nestling 3","1984-BMC07",1984,10,154,6,166,0,21.1,,,0.7
"1984-BMC07 nestling 4","1984-BMC07",1984,10,154,6,166,0,18.3,,,0.7
"1984-BMC07 nestling 5","1984-BMC07",1984,10,154,6,166,0,21,,,0.7
"2015-AGC7 nestling 1","2015-AGC7",2015,12,163,5,181,2,20,11.5,54,3.8
"1997-HUD2 nestling 1","1997-HUD2",1997,14,156,6,,6,22,12.96,38,2
"1991-JGC5 nestling 1","1991-JGC5",1991,12,154,5,173,5,23.5,,29,1.4
"2015-AGC7 nestling 2","2015-AGC7",2015,12,163,5,181,2,20.25,12.4,46,3.8
"1997-HUD2 nestling 2","1997-HUD2",1997,14,156,6,,6,20.5,12.29,34.5,2
"1991-JGC5 nestling 2","1991-JGC5",1991,12,154,5,173,5,23,,31,1.4
"2015-AGC7 nestling 3","2015-AGC7",2015,12,163,5,181,2,22.5,12,54,3.8
"1997-HUD2 nestling 3","1997-HUD2",1997,14,156,6,,6,23.5,13.84,43,2
"1991-JGC5 nestling 3","1991-JGC5",1991,12,154,5,173,5,18.5,,33,1.4
"2015-AGC7 nestling 4","2015-AGC7",2015,12,163,5,181,2,18.25,11.3,45,3.8
"1997-HUD2 nestling 4","1997-HUD2",1997,14,156,6,,6,22,12,36,2
"1991-JGC5 nestling 4","1991-JGC5",1991,12,154,5,173,5,21.5,,28,1.4
"2015-AGC7 nestling 5","2015-AGC7",2015,12,163,5,181,2,20,12.6,49,3.8
"1997-HUD2 nestling 5","1997-HUD2",1997,14,156,6,,6,21.5,11.34,29,2
"1991-JGC5 nestling 5","1991-JGC5",1991,12,154,5,173,5,25,,32,1.4
"1985-BGA5 nestling 5","1985-BGA5",1985,13,152,6,166,0,17.5,,,0.8
"1997-LS6 nestling 1","1997-LS6",1997,15,165,4,184,3,22.5,14.68,43,2
"2000-SC3 nestling 1","2000-SC3",2000,12,157,5,178,1,,,45,2.3
"1997-LS6 nestling 2","1997-LS6",1997,15,165,4,184,3,25.2,14.96,46,2
"2000-SC3 nestling 2","2000-SC3",2000,12,157,5,178,1,,,39,2.3
"1997-LS6 nestling 3","1997-LS6",1997,15,165,4,184,3,26.2,15.16,44,2
"2000-SC3 nestling 3","2000-SC3",2000,12,157,5,178,1,,,45,2.3
"2000-SC3 nestling 4","2000-SC3",2000,12,157,5,178,1,,,43,2.3
"2000-SC3 nestling 5","2000-SC3",2000,12,157,5,178,1,,,45.5,2.3
"1998-BGH6 nestling 1","1998-BGH6",1998,15,146,4,167,3,23.4,14.87,51,2.1
"1998-BGH6 nestling 2","1998-BGH6",1998,15,146,4,167,3,18.1,14.13,36,2.1
"1998-BGH6 nestling 3","1998-BGH6",1998,15,146,4,167,3,22.4,14.47,52,2.1
"1999-BGA3 nestling 1","1999-BGA3",1999,15,150,6,,4,20,,,2.2
"1999-BGA3 nestling 2","1999-BGA3",1999,15,150,6,,4,21,,,2.2
"1999-BGA3 nestling 3","1999-BGA3",1999,15,150,6,,4,20,,,2.2
"1999-BGA3 nestling 4","1999-BGA3",1999,15,150,6,,4,19.5,,,2.2
"1999-BGA3 nestling 5","1999-BGA3",1999,15,150,6,,4,21,,,2.2
"1999-BGA3 nestling 6","1999-BGA3",1999,15,150,6,,4,11,,,2.2
"1983-BMB03 nestling 1","1983-BMB03",1983,10,157,5,178,4,18,,,0.6
"1983-BMB03 nestling 1","1983-BMB03",1983,13,157,5,178,4,21.3,,,0.6
"1983-BMB03 nestling 2","1983-BMB03",1983,10,157,5,178,4,15.7,,,0.6
"1983-BMB03 nestling 2","1983-BMB03",1983,13,157,5,178,4,19.8,,,0.6
"1983-BMB03 nestling 4","1983-BMB03",1983,10,157,5,178,4,17.1,,,0.6
"1983-BMB03 nestling 4","1983-BMB03",1983,13,157,5,178,4,19.4,,,0.6
"1983-BMB03 nestling 5","1983-BMB03",1983,10,157,5,178,4,19.2,,,0.6
"1983-BMB03 nestling 5","1983-BMB03",1983,13,157,5,178,4,21.5,,,0.6
"2009-SRBD4 nestling 1","2009-SRBD4",2009,12,173,5,194,5,21.5,14.6,,3.2
"2009-SRBD4 nestling 2","2009-SRBD4",2009,12,173,5,194,5,22.5,16.2,,3.2
"2009-SRBD4 nestling 3","2009-SRBD4",2009,12,173,5,194,5,20,15.8,,3.2
"2009-SRBD4 nestling 4","2009-SRBD4",2009,12,173,5,194,5,19.5,16.5,,3.2
"2009-SRBD4 nestling 5","2009-SRBD4",2009,12,173,5,194,5,20.5,17.3,,3.2
"1983-BMA03 nestling 1","1983-BMA03",1983,11,156,5,178,5,18.6,,,0.6
"1983-BMA03 nestling 1","1983-BMA03",1983,14,156,5,178,5,19.8,,,0.6
"1984-BMA02 nestling 1","1984-BMA02",1984,14,167,6,187,5,20.2,,,0.7
"1983-BMA03 nestling 2","1983-BMA03",1983,11,156,5,178,5,17.6,,,0.6
"1983-BMA03 nestling 2","1983-BMA03",1983,14,156,5,178,5,20.6,,,0.6
"1984-BMA02 nestling 2","1984-BMA02",1984,14,167,6,187,5,21.1,,,0.7
"1983-BMA03 nestling 3","1983-BMA03",1983,11,156,5,178,5,18.3,,,0.6
"1983-BMA03 nestling 3","1983-BMA03",1983,14,156,5,178,5,2,,,0.6
"1984-BMA02 nestling 3","1984-BMA02",1984,10,167,6,187,5,19.4,,,0.7
"1984-BMA02 nestling 3","1984-BMA02",1984,15,167,6,187,5,19.8,,,0.7
"1983-BMA03 nestling 4","1983-BMA03",1983,11,156,5,178,5,16.5,,,0.6
"1983-BMA03 nestling 4","1983-BMA03",1983,14,156,5,178,5,20.1,,,0.6
"1984-BMA02 nestling 4","1984-BMA02",1984,10,167,6,187,5,19.6,,,0.7
"1983-BMA03 nestling 5","1983-BMA03",1983,11,156,5,178,5,17.8,,,0.6
"1983-BMA03 nestling 5","1983-BMA03",1983,14,156,5,178,5,20,,,0.6
"1984-BMA02 nestling 5","1984-BMA02",1984,14,167,6,187,5,19,,,0.7
"1983-BMA03 nestling 6","1983-BMA03",1983,10,156,5,178,5,17.1,,,0.6
"1983-BMA03 nestling 6","1983-BMA03",1983,13,156,5,178,5,18.9,,,0.6
"1984-BMA02 nestling 6","1984-BMA02",1984,13,167,6,187,5,19.1,,,0.7
"1985-LSA1 nestling 1","1985-LSA1",1985,12,157,6,,6,21,,,0.8
"1985-LSA1 nestling 2","1985-LSA1",1985,12,157,6,,6,16.5,,,0.8
"1985-LSA1 nestling 3","1985-LSA1",1985,11,157,6,,6,20,,,0.8
"1985-LSA1 nestling 4","1985-LSA1",1985,12,157,6,,6,21.5,,,0.8
"1985-LSA1 nestling 5","1985-LSA1",1985,12,157,6,,6,21.5,,,0.8
"1985-LSA1 nestling 6","1985-LSA1",1985,12,157,6,,6,20.5,,,0.8
"1996-NBB6 nestling 1","1996-NBB6",1996,15,165,4,188,2,17.3,15.66,29.5,1.9
"1996-NBB6 nestling 2","1996-NBB6",1996,15,165,4,188,2,22.8,15.87,37.5,1.9
"1996-NBB6 nestling 3","1996-NBB6",1996,15,165,4,188,2,18,14.9,34,1.9
"1986-NBC1 (2) nestling 1","1986-NBC1 (2)",1986,10,180,4,,3,20.7,,,0.9
"1986-NBC1 (2) nestling 1","1986-NBC1 (2)",1986,13,180,4,,3,22.5,,,0.9
"1986-NBC1 (2) nestling 2","1986-NBC1 (2)",1986,10,180,4,,3,18.8,,,0.9
"1986-NBC1 (2) nestling 2","1986-NBC1 (2)",1986,13,180,4,,3,24.1,,,0.9
"1986-NBC1 (2) nestling 3","1986-NBC1 (2)",1986,10,180,4,,3,18.6,,,0.9
"1986-NBC1 (2) nestling 3","1986-NBC1 (2)",1986,13,180,4,,3,20.7,,,0.9
"2016-BGF4 nestling 1","2016-BGF4",2016,12,146,5,166,4,21.5,16.3,64,3.9
"2016-BGF4 nestling 2","2016-BGF4",2016,12,146,5,166,4,24.5,14.5,72,3.9
"2016-BGF4 nestling 3","2016-BGF4",2016,12,146,5,166,4,25,17.6,68,3.9
"2016-BGF4 nestling 4","2016-BGF4",2016,12,146,5,166,4,21,13.5,66,3.9
"2016-BGF4 nestling 5","2016-BGF4",2016,12,146,5,166,4,24.5,17.1,67,3.9
"2013-BGD6 nestling 1","2013-BGD6",2013,12,152,6,177,6,17.07,14.3,34,3.6
"1988-NESE7 nestling 1","1988-NESE7",1988,12,157,3,,3,24,,22,1.1
"2013-BGD6 nestling 2","2013-BGD6",2013,12,152,6,177,6,17.9,14.1,35,3.6
"1988-NESE7 nestling 2","1988-NESE7",1988,12,157,3,,3,245,,13,1.1
"2013-BGD6 nestling 3","2013-BGD6",2013,12,152,6,177,6,18.39,14.2,38,3.6
"1988-NESE7 nestling 3","1988-NESE7",1988,12,157,3,,3,25,,23,1.1
"2013-BGD6 nestling 4","2013-BGD6",2013,12,152,6,177,6,12.8,14.2,36,3.6
"2013-BGD6 nestling 5","2013-BGD6",2013,12,152,6,177,6,17.75,14,40,3.6
"2013-BGD6 nestling 6","2013-BGD6",2013,12,152,6,177,6,18.18,13.9,30,3.6
"1997-RF3 nestling 1","1997-RF3",1997,15,155,6,,4,25.5,,49,2
"1989-BGA7 nestling 1","1989-BGA7",1989,12,156,5,179,2,14.5,,2,1.2
"1997-RF3 nestling 2","1997-RF3",1997,15,155,6,,4,23.5,,48,2
"1989-BGA7 nestling 2","1989-BGA7",1989,12,156,5,179,2,11.5,,1,1.2
"1997-RF3 nestling 3","1997-RF3",1997,15,155,6,,4,21.2,,51,2
"1989-BGA7 nestling 3","1989-BGA7",1989,12,156,5,179,2,14.5,,1,1.2
"1997-RF3 nestling 4","1997-RF3",1997,15,155,6,,4,21.5,,48,2
"1989-BGA7 nestling 4","1989-BGA7",1989,12,156,5,179,2,18.5,,2,1.2
"1989-BGA7 nestling 5","1989-BGA7",1989,12,156,5,179,2,16.5,,1,1.2
"2009-HUA7 nestling 1","2009-HUA7",2009,12,150,6,172,6,23,14.6,,3.2
"1997-BLG4 nestling 1","1997-BLG4",1997,14,160,6,,6,21,10.02,30.5,2
"1999-BGI7 nestling 1","1999-BGI7",1999,15,154,5,,5,20,,,2.2
"2009-HUA7 nestling 2","2009-HUA7",2009,12,150,6,172,6,23,15.2,,3.2
"1997-BLG4 nestling 2","1997-BLG4",1997,14,160,6,,6,18,9.49,21.5,2
"1999-BGI7 nestling 2","1999-BGI7",1999,15,154,5,,5,18,,,2.2
"2009-HUA7 nestling 3","2009-HUA7",2009,12,150,6,172,6,21,14.6,,3.2
"1997-BLG4 nestling 3","1997-BLG4",1997,14,160,6,,6,17,9.9,32,2
"1999-BGI7 nestling 3","1999-BGI7",1999,15,154,5,,5,21,,,2.2
"2009-HUA7 nestling 4","2009-HUA7",2009,12,150,6,172,6,21.5,14.8,,3.2
"1997-BLG4 nestling 4","1997-BLG4",1997,14,160,6,,6,21,9.62,36,2
"1999-BGI7 nestling 4","1999-BGI7",1999,15,154,5,,5,18,,,2.2
"2009-HUA7 nestling 5","2009-HUA7",2009,12,150,6,172,6,22,15.2,,3.2
"1997-BLG4 nestling 5","1997-BLG4",1997,14,160,6,,6,18.5,9.68,33,2
"1999-BGI7 nestling 5","1999-BGI7",1999,15,154,5,,5,14.5,,,2.2
"2009-HUA7 nestling 6","2009-HUA7",2009,12,150,6,172,6,22,14.4,,3.2
"1997-BLG4 nestling 6","1997-BLG4",1997,14,160,6,,6,23,9.72,36,2
"2009-SRBA1 nestling 1","2009-SRBA1",2009,12,164,6,185,6,22,15.8,,3.2
"2009-SRBA1 nestling 2","2009-SRBA1",2009,12,164,6,185,6,21.5,15.4,,3.2
"2009-SRBA1 nestling 3","2009-SRBA1",2009,12,164,6,185,6,21.5,15.5,,3.2
"2009-SRBA1 nestling 4","2009-SRBA1",2009,12,164,6,185,6,23.5,15.6,,3.2
"2009-SRBA1 nestling 5","2009-SRBA1",2009,12,164,6,185,6,19.5,15.3,,3.2
"2009-SRBA1 nestling 6","2009-SRBA1",2009,12,164,6,185,6,21,15.4,,3.2
"1982-GCAVI nestling 1","1982-GCAVI",1982,10,155,6,175,6,20.5,,,0.5
"1982-GCAVI nestling 1","1982-GCAVI",1982,13,155,6,175,6,21,,,0.5
"1982-GCAVI nestling 1","1982-GCAVI",1982,14,155,6,175,6,21,,,0.5
"1982-GCAVI nestling 2","1982-GCAVI",1982,10,155,6,175,6,21.5,,,0.5
"1982-GCAVI nestling 2","1982-GCAVI",1982,13,155,6,175,6,22,,,0.5
"1982-GCAVI nestling 2","1982-GCAVI",1982,14,155,6,175,6,22.5,,,0.5
"1982-GCAVI nestling 3","1982-GCAVI",1982,10,155,6,175,6,21,,,0.5
"1982-GCAVI nestling 3","1982-GCAVI",1982,13,155,6,175,6,22,,,0.5
"1982-GCAVI nestling 3","1982-GCAVI",1982,14,155,6,175,6,21.5,,,0.5
"1982-GCAVI nestling 4","1982-GCAVI",1982,10,155,6,175,6,21,,,0.5
"1982-GCAVI nestling 4","1982-GCAVI",1982,13,155,6,175,6,23,,,0.5
"1982-GCAVI nestling 4","1982-GCAVI",1982,14,155,6,175,6,22.5,,,0.5
"1982-GCAVI nestling 5","1982-GCAVI",1982,10,155,6,175,6,20,,,0.5
"1982-GCAVI nestling 5","1982-GCAVI",1982,13,155,6,175,6,24.5,,,0.5
"1982-GCAVI nestling 5","1982-GCAVI",1982,14,155,6,175,6,24.5,,,0.5
"1982-GCAVI nestling 6","1982-GCAVI",1982,10,155,6,175,6,21,,,0.5
"1982-GCAVI nestling 6","1982-GCAVI",1982,13,155,6,175,6,22,,,0.5
"1982-GCAVI nestling 6","1982-GCAVI",1982,14,155,6,175,6,22,,,0.5
"1982-GCAVI nestling 7","1982-GCAVI",1982,10,155,6,175,6,17.5,,,0.5
"1982-GCAVI nestling 7","1982-GCAVI",1982,13,155,6,175,6,20,,,0.5
"1982-GCAVI nestling 7","1982-GCAVI",1982,14,155,6,175,6,19.5,,,0.5
"1982-GCAVI nestling 8","1982-GCAVI",1982,10,155,6,175,6,18.5,,,0.5
"1982-GCAVI nestling 8","1982-GCAVI",1982,13,155,6,175,6,20,,,0.5
"1982-GCAVI nestling 8","1982-GCAVI",1982,14,155,6,175,6,20.5,,,0.5
"1982-HU11 nestling 1","1982-HU11",1982,10,155,6,176,5,20.5,,,0.5
"1982-HU11 nestling 1","1982-HU11",1982,13,155,6,176,5,24,,,0.5
"1982-HU11 nestling 1","1982-HU11",1982,16,155,6,176,5,25,,,0.5
"1982-HU11 nestling 2","1982-HU11",1982,12,155,6,176,5,20.5,,,0.5
"1982-HU11 nestling 2","1982-HU11",1982,15,155,6,176,5,21,,,0.5
"1982-HU11 nestling 6","1982-HU11",1982,12,155,6,176,5,20,,,0.5
"1982-HU11 nestling 6","1982-HU11",1982,15,155,6,176,5,22,,,0.5
"1980-GCJ6 nestling 1","1980-GCJ6",1980,12,173,3,186,0,10,,,0.3
"1991-BGD2 nestling 1","1991-BGD2",1991,11,158,6,178,6,22.5,,24,1.4
"1991-BGD2 nestling 2","1991-BGD2",1991,11,158,6,178,6,24,,7,1.4
"1980-GCJ6 nestling 3","1980-GCJ6",1980,12,173,3,186,0,12,,,0.3
"1991-BGD2 nestling 3","1991-BGD2",1991,11,158,6,178,6,20.5,,25,1.4
"1980-GCJ6 nestling 4","1980-GCJ6",1980,12,173,3,186,0,13,,,0.3
"1991-BGD2 nestling 4","1991-BGD2",1991,11,158,6,178,6,23,,7,1.4
"1991-BGD2 nestling 5","1991-BGD2",1991,11,158,6,178,6,20,,10,1.4
"1991-BGD2 nestling 6","1991-BGD2",1991,11,158,6,178,6,21,,3,1.4
"2000-BGB2 nestling 1","2000-BGB2",2000,10,149,5,173,2,15.7,,27,2.3
"2000-BGB2 nestling 2","2000-BGB2",2000,10,149,5,173,2,20.1,,37,2.3
"2000-BGB2 nestling 3","2000-BGB2",2000,10,149,5,173,2,16.4,,34,2.3
"2000-BGB2 nestling 4","2000-BGB2",2000,10,149,5,173,2,17.2,,31,2.3
"2000-BGB2 nestling 5","2000-BGB2",2000,10,149,5,173,2,17.6,,33,2.3
"1991-NESF6 nestling 1","1991-NESF6",1991,12,153,6,175,6,24.5,,25,1.4
"1991-NESF6 nestling 1","1991-NESF6",1991,16,153,6,175,6,22.5,,48,1.4
"1995-NESF2 nestling 1","1995-NESF2",1995,16,148,6,167,8,24.5,11.78,,1.8
"1997-NESF4 nestling 1","1997-NESF4",1997,15,158,6,153,3,25.5,15.7,54,2
"1990-NEST3 nestling 1","1990-NEST3",1990,12,,4,,4,21,,49,1.3
"2005-SPD2 nestling 1","2005-SPD2",2005,10,161,3,,,17.5,11.58,31,2.8
"1986-SPB4 nestling 1","1986-SPB4",1986,11,158,5,170,0,13.4,,,0.9
"1986-NESE7 (2) nestling 1","1986-NESE7 (2)",1986,12,191,4,,4,20.9,,,0.9
"1991-NESF6 nestling 2","1991-NESF6",1991,12,153,6,175,6,25.5,,31,1.4
"1991-NESF6 nestling 2","1991-NESF6",1991,16,153,6,175,6,19.5,,53,1.4
"1995-NESF2 nestling 2","1995-NESF2",1995,16,148,6,167,8,23.1,12.12,,1.8
"1997-NESF4 nestling 2","1997-NESF4",1997,15,158,6,153,3,23.4,15.2,50,2
"1990-NEST3 nestling 2","1990-NEST3",1990,12,,4,,4,21,,45,1.3
"2005-SPD2 nestling 2","2005-SPD2",2005,10,161,3,,,18.25,12.16,30,2.8
"1986-SPB4 nestling 2","1986-SPB4",1986,11,158,5,170,0,14.7,,,0.9
"1986-NESE7 (2) nestling 2","1986-NESE7 (2)",1986,12,191,4,,4,17.8,,,0.9
"1991-NESF6 nestling 3","1991-NESF6",1991,12,153,6,175,6,24,,24,1.4
"1991-NESF6 nestling 3","1991-NESF6",1991,16,153,6,175,6,23,,45,1.4
"1995-NESF2 nestling 3","1995-NESF2",1995,16,148,6,167,8,25.3,11.22,,1.8
"1997-NESF4 nestling 3","1997-NESF4",1997,15,158,6,153,3,22.1,14.7,51,2
"1990-NEST3 nestling 3","1990-NEST3",1990,12,,4,,4,22.5,,47,1.3
"2005-SPD2 nestling 3","2005-SPD2",2005,10,161,3,,,14.5,11.11,23,2.8
"1986-SPB4 nestling 3","1986-SPB4",1986,11,158,5,170,0,16.2,,,0.9
"1986-NESE7 (2) nestling 3","1986-NESE7 (2)",1986,12,191,4,,4,15.3,,,0.9
"1991-NESF6 nestling 4","1991-NESF6",1991,12,153,6,175,6,22,,29,1.4
"1991-NESF6 nestling 4","1991-NESF6",1991,16,153,6,175,6,21,,48,1.4
"1995-NESF2 nestling 4","1995-NESF2",1995,16,148,6,167,8,22.2,11.56,,1.8
"1990-NEST3 nestling 4","1990-NEST3",1990,12,,4,,4,21.5,,46,1.3
"1986-SPB4 nestling 4","1986-SPB4",1986,11,158,5,170,0,15.6,,,0.9
"1986-NESE7 (2) nestling 4","1986-NESE7 (2)",1986,12,191,4,,4,14.1,,,0.9
"1991-NESF6 nestling 5","1991-NESF6",1991,12,153,6,175,6,22,,16,1.4
"1991-NESF6 nestling 5","1991-NESF6",1991,16,153,6,175,6,23,,40,1.4
"1995-NESF2 nestling 5","1995-NESF2",1995,16,148,6,167,8,22.6,11.64,,1.8
"1986-SPB4 nestling 5","1986-SPB4",1986,11,158,5,170,0,12.2,,,0.9
"1991-NESF6 nestling 6","1991-NESF6",1991,12,153,6,175,6,23,,29,1.4
"1991-NESF6 nestling 6","1991-NESF6",1991,16,153,6,175,6,21,,48,1.4
"1995-NESF2 nestling 6","1995-NESF2",1995,16,148,6,167,8,24.7,11.12,,1.8
"1995-NESF2 nestling 7","1995-NESF2",1995,16,148,6,167,8,24.8,11.62,,1.8
"1995-NESF2 nestling 8","1995-NESF2",1995,16,148,6,167,8,24.2,11.48,,1.8
"1995-BGD4 nestling 1","1995-BGD4",1995,15,152,5,172,3,23.4,11.52,1,1.8
"1995-BGD4 nestling 2","1995-BGD4",1995,15,152,5,172,3,22.6,11.33,0,1.8
"1995-BGD4 nestling 3","1995-BGD4",1995,15,152,5,172,3,24.4,11.44,1,1.8
"2014-BGB2 nestling 1","2014-BGB2",2014,12,154,6,175,6,18.93,15.3,49,3.7
"2014-BGB2 nestling 2","2014-BGB2",2014,12,154,6,175,6,25.53,15.7,59,3.7
"2014-BGB2 nestling 3","2014-BGB2",2014,12,154,6,175,6,21.5,15,55,3.7
"2014-BGB2 nestling 4","2014-BGB2",2014,12,154,6,175,6,19.37,14.8,63,3.7
"2014-BGB2 nestling 5","2014-BGB2",2014,12,154,6,175,6,20.28,15.1,47,3.7
"2014-BGB2 nestling 6","2014-BGB2",2014,12,154,6,175,6,20.56,14.3,50,3.7
"1989-HUG2 nestling 1","1989-HUG2",1989,12,175,5,197,2,16,,26,1.2
"1989-HUG2 nestling 2","1989-HUG2",1989,12,175,5,197,2,15,,28,1.2
"1989-HUG2 nestling 3","1989-HUG2",1989,12,175,5,197,2,17.5,,31,1.2
"1989-HUG2 nestling 4","1989-HUG2",1989,12,175,5,197,2,11,,28,1.2
"1992-SPC5 (3) nestling 1","1992-SPC5 (3)",1992,12,173,5,193,5,22.5,,20,1.5
"1992-SPC5 (3) nestling 2","1992-SPC5 (3)",1992,12,173,5,193,5,16,,2,1.5
"1992-SPC5 (3) nestling 3","1992-SPC5 (3)",1992,12,173,5,193,5,21.5,,3,1.5
"1992-SPC5 (3) nestling 4","1992-SPC5 (3)",1992,12,173,5,193,5,20.5,,2,1.5
"1992-SPC5 (3) nestling 5","1992-SPC5 (3)",1992,12,173,5,193,5,20.5,,2,1.5
"2009-STA4 nestling 1","2009-STA4",2009,12,146,7,169,6,20,15,,3.2
"2009-STA4 nestling 3","2009-STA4",2009,12,146,7,169,6,19.5,14.5,,3.2
