"Ring","RearID","Year","Agg_d16","handlingorder_d16","obs_d16","Sex","Weight_d16","Wing","Tail","Head","BR","docility","Tarsus","Mother","Ring2"
"150","1131","2019",3,8,"PJ","unknown",7.5,41,20,21.2,1.52245622938341,-0.2,13.75,"10707","150"
"10907","1131","2019",1,10,"PJ","unknown",8.4,42,19,21.4,1.97173841603681,0,NA,"10707","10907"
"464","1131","2019",3,1,"PJ","unknown",9.8,44,19,22,1.71037628278221,0,16.3,"10707","464"
"5305","1131","2019",3,9,"PJ","unknown",10.1,46,25,21.97,1.31204898316204,-0.1,15.925,"10707","5305"
"3940","1150","2019",5,5,"PJ","unknown",11.7,46,26,23,1.6597510373444,-0.1,18.1,"3536","3940"
"8524","1150","2019",3,6,"PJ","unknown",11.9,47,25,22.3,2.07325501036628,-0.2,16.8,"3536","8524"
"6924","1150","2019",3,2,"PJ","unknown",12.2,42,22,22.2,1.87324383390571,-0.1,16.5,"3536","6924"
"9247","1150","2019",4,4,"PJ","unknown",12.3,45,22,22.4,1.53727901614143,-0.1,17.25,"3536","9247"
"10386","1150","2019",3,3,"PJ","unknown",11.7,45,26,22.6,1.9411193788418,-0.1,16.65,"3536","10386"
"5666","1150","2019",3,1,"PJ","unknown",11.2,46,24,22.6,1.70940170940171,0,16.85,"3536","5666"
"3805","1149","2019",3,1,"JB","unknown",11,44,20,22.2,1.62162162162162,-0.2,16.95,"5040","3805"
"7735","1149","2019",3,5,"JB","unknown",10.2,43,21,21.8,1.82370820668693,-0.2,17,"5040","7735"
"1655","1149","2019",1,7,"JB","unknown",10.4,42,21,22.1,2.69058295964126,0,15.75,"5040","1655"
"2381","1149","2019",4,2,"JB","unknown",11.6,43,19,22.1,1.60427807486631,-0.3,17.5,"5040","2381"
"5344","1149","2019",2,6,"JB","unknown",11,46,21,21.8,1.58311345646438,-0.3,16.45,"5040","5344"
"10291","1149","2019",4,10,"JB","unknown",9.3,40,18,21.3,1.68067226890756,-0.3,15.85,"5040","10291"
"6177","1149","2019",2,9,"JB","unknown",10.6,44,21,21.4,1.76470588235294,-0.2,16.7,"5040","6177"
"2551","1149","2019",4,11,"JB","unknown",11,44,19,21.7,2.03389830508475,-0.4,17.3,"5040","2551"
"3686","1149","2019",3,4,"JB","unknown",11.3,45,22,22.2,1.5,-0.3,17.5,"5040","3686"
"4264","1149","2019",3,3,"JB","unknown",11.2,44,22,22.2,1.63934426229508,-0.2,16.85,"5040","4264"
"4617","1149","2019",3,8,"JB","unknown",11,42,20,21.2,1.64835164835165,-0.3,16.75,"5040","4617"
"2636","1153","2019",4,7,"JB","unknown",11.1,43,21,21.9,1.50753768844221,-0.4,16.1,"6442","2636"
"7919","1153","2019",1,2,"JB","unknown",12.3,46,25,23.3,1.3986013986014,0,16.7,"6442","7919"
"3109","1153","2019",5,3,"JB","unknown",11.8,43,20,23,1.44578313253012,-0.4,16.8,"6442","3109"
"7099","1153","2019",3,12,"JB","unknown",11.1,47,23,23.1,1.45985401459854,-0.4,16.3,"6442","7099"
"9483","1153","2019",5,4,"JB","unknown",10.8,42,18,21.7,1.41509433962264,-0.4,16.75,"6442","9483"
"1257","1153","2019",2,1,"JB","unknown",12.6,46,22,23.6,1.58311345646438,-0.3,16.9,"6442","1257"
"9800","1153","2019",5,5,"JB","unknown",11.4,45,22,22.6,1.57068062827225,-0.3,16.3,"6442","9800"
"1354","1153","2019",3,8,"JB","unknown",11.3,39,16,22.3,2.15827338129496,-0.1,16.3,"6442","1354"
"1170","1153","2019",5,9,"JB","unknown",11.6,46,23,22.8,1.61290322580645,-0.4,16.65,"6442","1170"
"1239","1153","2019",3,6,"JB","unknown",11.2,43,22,23.1,1.61725067385445,-0.3,16.25,"6442","1239"
"1802","1153","2019",3,10,"JB","unknown",11.1,45,22,22.9,1.48148148148148,-0.1,15.9,"6442","1802"
"9682","1153","2019",3,11,"JB","unknown",11.5,46,22,22.6,1.57894736842105,-0.2,16.25,"6442","9682"
"2084","1159","2019",4,5,"BC","unknown",11.1,47,29,23.2,1.66805671392827,-0.3,17.75,"6654","2084"
"3502","1159","2019",5,9,"BC","unknown",11.5,46,31,22.7,1.91754554170662,-0.4,16.9,"6654","3502"
"1009","1159","2019",5,6,"BC","unknown",10.8,47,30,22.3,2.12539851222104,-0.3,16.8,"6654","1009"
"8757","1159","2019",4,7,"BC","unknown",10.7,43,28,22.8,1.88738597043095,-0.5,16.6,"6654","8757"
"7559","1159","2019",4,3,"BC","unknown",11.8,40,27,22.7,2.11044671122054,-0.4,16.9,"6654","7559"
"9713","1159","2019",4,2,"BC","unknown",12.5,46,29,23.2,1.58353127474268,-0.4,17.3,"6654","9713"
"10821","1159","2019",4,8,"BC","unknown",10.6,43,27,22.7,1.73862648507679,-0.4,16.6,"6654","10821"
"9638","1159","2019",5,4,"BC","unknown",11.9,47,29,22.7,2.04081632653061,-0.4,16.8,"6654","9638"
"3356","1159","2019",5,12,"BC","unknown",11.1,45,30,22,2.34100663285213,-0.1,17.1,"6654","3356"
"1160","1159","2019",3,10,"BC","unknown",11.4,42,24,22.7,1.77514792899408,-0.4,17.15,"6654","1160"
"3095","1159","2019",5,11,"BC","unknown",11.7,47,31,22.7,1.71969045571797,-0.5,17.6,"6654","3095"
"4261","1159","2019",3,1,"BC","unknown",11,46,28,22.3,2.01952204644901,0,16.6,"6654","4261"
"1825","1164","2019",1,5,"PJ","unknown",12.5,45,24,23.1,1.56944807742611,0,17.15,"9059","1825"
"5544","1164","2019",5,2,"PJ","unknown",11.8,45,24,22.7,1.50375939849624,-0.1,17.4,"9059","5544"
"10926","1164","2019",4,8,"PJ","unknown",11.3,46,24,23.2,1.53727901614143,-0.3,16.85,"9059","10926"
"5373","1164","2019",3,6,"PJ","unknown",10.9,44,26,22.2,1.59151193633952,-0.1,16.8,"9059","5373"
"9538","1164","2019",4,7,"PJ","unknown",11.7,46,25,22.9,1.49402390438247,-0.2,16.9,"9059","9538"
"10394","1164","2019",3,1,"PJ","unknown",11.9,46,24,23.1,1.50489089541008,-0.2,17.9,"9059","10394"
"3236","1164","2019",3,11,"PJ","unknown",11.8,46,23,23.5,1.80940892641737,0,17.25,"9059","3236"
"6869","1164","2019",4,4,"PJ","unknown",11.1,43,21,22.5,1.43609382479655,-0.1,16.35,"9059","6869"
"9352","1164","2019",1,3,"PJ","unknown",12.5,47,24,23.3,1.84049079754601,0,17.15,"9059","9352"
"5554","1164","2019",4,10,"PJ","unknown",11.7,46,25,23,1.68871376301717,-0.1,16.5,"9059","5554"
"8967","1164","2019",1,9,"PJ","unknown",11,43,22,22.6,1.55440414507772,0,16.8,"9059","8967"
"1106","1155","2019",2,1,"PJ","unknown",11.1,43,23,21.7,1.51209677419355,-0.1,17.2,"3606","1106"
"2924","1155","2019",5,5,"PJ","unknown",12,44,26,23,1.82149362477231,-0.2,17.35,"3606","2924"
"6355","1155","2019",2,7,"PJ","unknown",12.1,45,23,22.7,1.86915887850467,0,17.95,"3606","6355"
"7789","1155","2019",2,8,"PJ","unknown",10.5,40,18,22.4,1.69779286926995,-0.1,17.2,"3606","7789"
"2289","1155","2019",3,2,"PJ","unknown",11,46,26,22.4,1.58646218931782,-0.1,17.7,"3606","2289"
"4010","1155","2019",2,9,"PJ","unknown",11.1,41,21,21.8,1.7825311942959,-0.1,17.35,"3606","4010"
"3852","1155","2019",5,10,"PJ","unknown",12,46,26,23,1.7631501616221,0,17.85,"3606","3852"
"857","1155","2019",2,3,"PJ","unknown",11.7,43,24,23,1.46806948862246,0,17.65,"3606","857"
"1325","1155","2019",4,6,"PJ","unknown",12.6,45,24,23,1.73761946133797,-0.1,18.7,"3606","1325"
"10257","1155","2019",2,4,"PJ","unknown",11.3,41,17,22.2,1.70648464163823,0,18.1,"3606","10257"
"7029","1123","2019",2,6,"JB","unknown",10.2,39,15,21.2,2.26415094339623,-0.2,16.45,"7217","7029"
"2008","1167","2019",5,4,"BC","unknown",13.3,45,27,23.6,1.74978127734033,0,17.85,"3847","2008"
"1394","1167","2019",2,1,"BC","unknown",11.6,47,30,23.1,1.62999185004075,-0.1,17.5,"3847","1394"
"8438","1055","2018",3,3,"PJ","unknown",11.7,47,26,23,1.78677784395474,-0.2,16.7,"2450","8438"
"2843","1055","2018",3,4,"PJ","unknown",10.6,46,24,22.3,1.91265540325151,-0.2,17,"2450","2843"
"3161","1055","2018",4,6,"PJ","unknown",12,49,28,23,1.92740122068744,-0.4,17.3,"2450","3161"
"661","1055","2018",3,7,"PJ","unknown",10.8,45,24,21.6,2.00400801603206,-0.2,16.6,"2450","661"
"1006","1055","2018",3,5,"PJ","unknown",11.3,48,30,22.4,2.16060496939143,-0.3,16.5,"2450","1006"
"2370","1055","2018",3,8,"PJ","unknown",10.7,42,22,22.3,1.6849199663016,-0.3,17.1,"2450","2370"
"9913","1055","2018",4,9,"PJ","unknown",11.1,47,27,22.7,1.82759671032592,-0.4,17.4,"2450","9913"
"4108","1055","2018",4,10,"PJ","unknown",10.6,47,29,22.5,2.06185567010309,-0.4,16.55,"2450","4108"
"384","1055","2018",4,1,"PJ","unknown",12.4,49,29,23,2.09277990931287,-0.3,17.55,"2450","384"
"540","1055","2018",3,2,"PJ","m",11.9,51,28,23,1.94426441996111,-0.3,17.4,"2450","540"
"6483","1062","2018",3,4,"MG","unknown",11.6,48,30,23.5,2.67260579064588,-0.1,17.85,"1150","6483"
"2023","1062","2018",2,1,"MG","unknown",11.9,47,26,23.7,1.80505415162455,0,17.4,"1150","2023"
"578","1062","2018",4,10,"MG","unknown",10.8,43,23,22.4,2.13143872113677,-0.3,17.25,"1150","578"
"809","1062","2018",1,2,"MG","unknown",10.6,40,23,22.6,3.03336703741153,0,16.9,"1150","809"
"5445","1062","2018",3,3,"MG","unknown",11.6,48,30,23.5,1.51898734177215,-0.3,17.5,"1150","5445"
"9454","1062","2018",4,9,"MG","unknown",11.3,47,28,23.8,2.25988700564972,0,17.45,"1150","9454"
"3711","1062","2018",2,8,"MG","unknown",10.5,45,29,23.2,1.63354206370814,-0.5,16.8,"1150","3711"
"2222","1062","2018",4,5,"MG","unknown",11.1,46,29,23.1,1.6366612111293,-0.3,16.9,"1150","2222"
"1976","1062","2018",3,6,"MG","unknown",11.1,46,30,23.3,1.73812282734647,0,16.45,"1150","1976"
"2776","1063","2018",1,3,"MG","unknown",10.7,42,21,22.6,2.2238695329874,-0.2,17,"9637","2776"
"8458","1063","2018",3,7,"MG","unknown",10.5,40,25,22.3,2.10896309314587,-0.3,16.45,"9637","8458"
"6343","1063","2018",2,5,"MG","unknown",9.1,35,22,21.3,2.46305418719212,-0.1,15.8,"9637","6343"
"8191","1063","2018",3,8,"MG","unknown",10.8,42,22,22.4,1.573564122738,-0.1,16.9,"9637","8191"
"7229","1063","2018",2,1,"MG","unknown",10.5,43,24,22.5,2.10526315789474,0,17.4,"9637","7229"
"2903","1063","2018",1,10,"MG","unknown",10,44,24,21.6,2.00333889816361,0,16.3,"9637","2903"
"3576","1063","2018",3,9,"MG","unknown",9.4,41,23,21.5,2.34741784037559,-0.1,16.7,"9637","3576"
"5600","1063","2018",3,4,"MG","unknown",10.5,42,22,21.5,2.1945866861741,-0.1,16.75,"9637","5600"
"8608","1063","2018",1,2,"MG","unknown",11,44,22,22,1.66251039068994,-0.1,17.3,"9637","8608"
"940","1063","2018",3,6,"MG","unknown",11,43,25,22.6,1.89095493224078,-0.2,16.75,"9637","940"
"6660","1059","2018",2,5,"MG","unknown",11.5,53,36,23,1.45419292292778,-0.1,17.95,"2602","6660"
"5482","1059","2018",3,6,"MG","unknown",12,47,28,22.9,1.89753320683112,0,17.1,"2602","5482"
"3300","1059","2018",3,4,"MG","unknown",12.5,49,31,22.8,1.46412884333821,-0.3,18,"2602","3300"
"784","1059","2018",3,9,"MG","unknown",11.4,50,32,23.1,1.36580924197587,-0.4,18.1,"2602","784"
"8979","1059","2018",2,3,"MG","unknown",11.9,50,30,23,1.6551724137931,-0.1,17.6,"2602","8979"
"6728","1059","2018",1,1,"MG","unknown",12.3,51,33,23.5,1.83374083129584,0,17.75,"2602","6728"
"3690","1059","2018",2,8,"MG","unknown",12.4,45,28,22.4,1.54718927282104,-0.5,17.65,"2602","3690"
"4317","1059","2018",4,10,"MG","unknown",11.8,49,30,23,2.01748486886348,-0.2,16.35,"2602","4317"
"7864","1059","2018",2,7,"MG","unknown",11.9,47,32,23.2,2.09570380719525,-0.1,17.4,"2602","7864"
"1942","1059","2018",1,2,"MG","unknown",13,51,32,23.1,1.69587337478802,-0.1,18.1,"2602","1942"
"7375","1060","2018",3,5,"MG","unknown",10.9,46,29,22.5,1.44404332129964,-0.3,16.9,"2985","7375"
"10575","1060","2018",4,3,"MG","unknown",11.2,50,29,22.9,1.63934426229508,-0.1,16.95,"2985","10575"
"509","1060","2018",2,1,"MG","m",12.2,49,29,23.6,1.7825311942959,-0.1,17.1,"2985","509"
"2082","1060","2018",4,2,"MG","unknown",11.9,50,30,23.7,1.39275766016713,-0.3,17.2,"2985","2082"
"10008","1060","2018",4,10,"MG","unknown",11.5,50,34,23.5,1.46163215590743,-0.3,17.15,"2985","10008"
"3557","1060","2018",3,7,"MG","m",11.5,47,26,22.9,1.875,-0.4,17.4,"2985","3557"
"2255","1060","2018",3,11,"MG","unknown",11.1,44,23,22.2,1.57150340492404,-0.3,16.2,"2985","2255"
"493","1060","2018",3,6,"MG","unknown",11.6,48,29,23.1,1.31607808729985,-0.1,17.1,"2985","493"
"5797","1060","2018",3,4,"MG","unknown",11.7,47,28,22.5,2.15982721382289,-0.2,17,"2985","5797"
"3506","1060","2018",1,8,"MG","unknown",11.2,51,33,23,1.97433366238894,0,16.9,"2985","3506"
"4601","1060","2018",4,9,"MG","unknown",10.9,49,29,22.1,1.6597510373444,-0.3,16.35,"2985","4601"
"10758","1067","2018",2,3,"MG","unknown",12.6,46,29,23.3,1.89933523266857,-0.4,17.15,"1303","10758"
"396","1067","2018",3,9,"MG","unknown",10.1,47,25,23,1.85414091470952,-0.3,16.3,"1303","396"
"6972","1067","2018",3,6,"MG","unknown",12.1,45,28,23.4,2.73722627737226,-0.2,17.35,"1303","6972"
"2800","1067","2018",2,8,"MG","unknown",12.8,44,25,23.5,2.38663484486873,0,17.9,"1303","2800"
"3698","1067","2018",2,10,"MG","unknown",12.2,49,29,23,2.34558248631744,0,17.7,"1303","3698"
"1228","1067","2018",3,7,"MG","unknown",13,46,30,22.6,2.73473108477666,0,17.85,"1303","1228"
"4747","1067","2018",2,2,"MG","unknown",12.8,49,30,23.3,2.39520958083832,-0.1,18.05,"1303","4747"
"5711","1067","2018",2,1,"MG","unknown",12.8,47,28,23.2,2.18898212331266,0,18,"1303","5711"
"9100","1067","2018",2,4,"MG","unknown",12.1,49,29,23.3,2.00937709310114,-0.4,17.4,"1303","9100"
"688","1067","2018",2,5,"MG","m",12.3,50,33,23.8,2.17312567910177,-0.3,17.3,"1303","688"
"2608","1081","2018",1,4,"MG","unknown",8,34,15,20.4,1.90779014308426,0,14.85,"2201","2608"
"4268","1081","2018",3,1,"MG","unknown",10.7,46,27,22.5,1.66944908180301,-0.1,16.55,"2201","4268"
"9603","1081","2018",2,8,"MG","unknown",11,47,27,23,1.55965687548739,-0.1,17.2,"2201","9603"
"3188","1081","2018",1,7,"MG","unknown",9.7,39,18,21.7,1.98873052701359,0,16.3,"2201","3188"
"3806","1081","2018",1,6,"MG","unknown",10.6,45,25,22.5,2.02634245187437,0,17.15,"2201","3806"
"5628","1081","2018",2,3,"MG","unknown",11,45,26,22.5,1.70891483907719,-0.1,16.4,"2201","5628"
"4545","1081","2018",2,9,"MG","unknown",10.8,45,27,22.7,1.55642023346304,-0.1,16.3,"2201","4545"
"5552","1081","2018",3,5,"MG","unknown",10.5,44,25,22.3,1.5220700152207,-0.3,16.5,"2201","5552"
"4875","1081","2018",3,2,"MG","m",11.7,46,27,23.4,1.48514851485148,-0.1,17.65,"2201","4875"
"6101","1079","2018",3,4,"PJ","unknown",11.9,44,23,22.6,2.49791840133222,-0.1,17.125,"5844","6101"
"7543","1079","2018",3,5,"PJ","unknown",13.1,46,27,23.2,2.22304557243423,0,18.2,"5844","7543"
"9990","1079","2018",1,8,"PJ","unknown",11.7,47,26,22,2.11789622308507,0,17.45,"5844","9990"
"6682","1079","2018",5,11,"PJ","unknown",12.7,49,27,23.4,2.00467758102239,-0.2,18.1,"5844","6682"
"4848","1079","2018",3,2,"PJ","unknown",12.1,47,25,22.7,1.6308779559663,-0.1,18,"5844","4848"
"6967","1079","2018",5,12,"PJ","f",12.1,47,26,23,2.6246719160105,-0.2,18,"5844","6967"
"1908","1079","2018",3,9,"PJ","unknown",11.5,48,26,22.8,2.15130871280029,-0.2,17.75,"5844","1908"
"8130","1079","2018",3,10,"PJ","m",12.3,50,28,23.2,2.12992545260916,-0.1,17.9,"5844","8130"
"7847","1079","2018",3,3,"PJ","unknown",12.3,46,26,23.2,2.67976775346137,0,17.6,"5844","7847"
"8417","1079","2018",4,1,"PJ","unknown",12.3,47,29,23,1.71037628278221,-0.5,18.2,"5844","8417"
"5169","1070","2018",4,9,"PJ","unknown",11.7,48,26,22.6,2.37529691211401,-0.2,18.2,"5928","5169"
"7261","1070","2018",4,4,"PJ","unknown",10.2,43,26,22.1,1.78677784395474,-0.3,17.55,"5928","7261"
"7812","1070","2018",2,6,"PJ","unknown",12.1,47,29,22.8,2.13219616204691,-0.1,17.25,"5928","7812"
"8086","1070","2018",3,1,"PJ","unknown",12.1,48,29,22.4,2.07900207900208,-0.3,17.2,"5928","8086"
"9791","1070","2018",3,11,"PJ","unknown",11.5,46,24,22.7,1.92246074975969,0,17.45,"5928","9791"
"7699","1070","2018",3,10,"PJ","unknown",11.6,47,29,22,1.88146754468485,-0.3,17.25,"5928","7699"
"2349","1070","2018",1,5,"PJ","unknown",11.1,47,24,21.5,1.77200236266982,0,16.4,"5928","2349"
"9205","1070","2018",1,7,"PJ","unknown",8.5,39,10,20.4,1.7905102954342,-0.1,16.85,"5928","9205"
"10836","1070","2018",3,2,"PJ","unknown",11.4,47,26,22.5,1.91204588910134,-0.2,17.2,"5928","10836"
"8994","1070","2018",4,8,"PJ","unknown",11.2,49,26,22.3,1.61812297734628,-0.5,17.2,"5928","8994"
"1877","1070","2018",2,3,"PJ","unknown",11.7,47,27,23.1,1.82982616651418,0,18,"5928","1877"
"2309","1144","2019",3,2,"JB","unknown",11,50,29,22.4,1.4018691588785,-0.3,17.1,"5078","2309"
"6377","1144","2019",2,3,"JB","unknown",11.6,53,30,23,1.81818181818182,0,17.1,"5078","6377"
"10123","1144","2019",4,7,"JB","unknown",11.4,50,30,21.9,1.48514851485148,-0.2,17,"5078","10123"
"4688","1144","2019",5,6,"JB","unknown",12.8,52,29,23.5,1.74927113702624,-0.4,17.65,"5078","4688"
"5904","1144","2019",3,4,"JB","unknown",11.6,49,31,22.3,1.76991150442478,-0.2,16.85,"5078","5904"
"104","1144","2019",4,5,"JB","unknown",11.9,49,29,23,2.04081632653061,-0.3,17.05,"5078","104"
"5515","1144","2019",1,1,"JB","unknown",12.3,51,29,21.7,1.7910447761194,0,17.9,"5078","5515"
"2245","1144","2019",4,8,"JB","unknown",11.4,49,29,22,1.40845070422535,-0.3,16.95,"5078","2245"
"913","1141","2019",3,1,"BC","unknown",12.3,44,22,21.6,2.0066889632107,-0.1,17.1,"8238","913"
"8","1141","2019",4,9,"BC","unknown",10.1,39,20,21.7,2.14515552377547,-0.4,15.8,"8238","8"
"6221","1141","2019",2,10,"BC","unknown",10.7,43,19,22.2,2.42130750605327,0,16.8,"8238","6221"
"10499","1141","2019",3,2,"BC","unknown",10.5,40,21,22.1,1.6116035455278,-0.5,16.5,"8238","10499"
"3787","1141","2019",3,6,"BC","unknown",10.2,41,22,21.4,2.06185567010309,-0.3,16.15,"8238","3787"
"952","1141","2019",4,5,"BC","unknown",10.5,37,17,21.4,2.40770465489567,-0.4,15.85,"8238","952"
"5418","1141","2019",3,4,"BC","unknown",10.4,38,18,21.4,1.86857676736219,-0.2,16.3,"8238","5418"
"8395","1141","2019",4,3,"BC","unknown",9.2,39,19,21.3,1.88087774294671,-0.1,15.9,"8238","8395"
"9073","1141","2019",5,7,"BC","unknown",9.7,42,21,22.2,1.66712975826619,-0.6,15.95,"8238","9073"
"3521","1141","2019",5,8,"BC","unknown",11.2,42,26,21.5,2.36686390532544,-0.3,16.65,"8238","3521"
"2622","1143","2019",3,2,"BC","unknown",12.1,47,27,23.2,2.6246719160105,-0.1,16.75,"379","2622"
"10739","1143","2019",5,6,"BC","unknown",11.5,45,25,22.5,2.50208507089241,-0.2,16.5,"379","10739"
"2290","1143","2019",1,1,"BC","unknown",11.9,48,27,22.6,2.25733634311512,-0.2,17.65,"379","2290"
"8661","1143","2019",3,8,"BC","unknown",11.9,43,28,22.1,2.31839258114374,-0.1,16.25,"379","8661"
"4386","1143","2019",4,5,"BC","unknown",12,44,25,22.8,2.02224469160768,-0.2,16.4,"379","4386"
"9499","1143","2019",1,7,"BC","unknown",12,43,27,22.2,1.67973124300112,-0.2,16.75,"379","9499"
"419","1143","2019",3,4,"BC","unknown",12.3,47,28,23.4,2.32828870779977,-0.3,17.15,"379","419"
"2702","1143","2019",2,3,"BC","unknown",10.5,45,27,21.5,2.77777777777778,-0.3,15.9,"379","2702"
"4480","1138","2019",3,1,"JB","unknown",12,43,20,22.2,1.30434782608696,-0.2,17.15,"4017","4480"
"4234","1138","2019",2,10,"JB","unknown",10.8,44,22,22.4,1.55440414507772,-0.3,16.75,"4017","4234"
"8527","1138","2019",3,7,"JB","unknown",10.2,38,17,21.6,1.76991150442478,-0.1,16.45,"4017","8527"
"8056","1138","2019",2,4,"JB","unknown",10.6,40,15,21.9,1.77514792899408,0,16.85,"4017","8056"
"7900","1138","2019",3,12,"JB","unknown",11.1,46,22,22.7,1.74418604651163,-0.1,16.8,"4017","7900"
"10753","1138","2019",2,3,"JB","unknown",11.2,46,21,22.3,1.6,-0.2,17.2,"4017","10753"
"4479","1138","2019",3,8,"JB","unknown",10.9,44,22,22.7,1.66666666666667,-0.1,16.4,"4017","4479"
"235","1138","2019",4,11,"JB","unknown",10.2,41,17,22,1.2448132780083,-0.2,16.85,"4017","235"
"3898","1138","2019",3,9,"JB","unknown",10.4,42,18,22,1.5748031496063,-0.2,16.8,"4017","3898"
"9257","1138","2019",2,6,"JB","unknown",10.2,42,21,21.5,2.69058295964126,-0.1,15.5,"4017","9257"
"594","1138","2019",1,5,"JB","unknown",11.6,45,22,22.7,1.50753768844221,0,17.25,"4017","594"
"468","1138","2019",2,2,"JB","unknown",10.1,43,19,21.6,1.3953488372093,-0.3,16.7,"4017","468"
"2266","1140","2019",4,1,"JB","unknown",12,45,25,22.9,1.61725067385445,-0.2,17.7,"9047","2266"
"7345","1140","2019",5,9,"JB","unknown",11.6,46,22,22.7,1.85185185185185,-0.3,17.05,"9047","7345"
"10521","1140","2019",4,11,"JB","unknown",11.6,46,22,22.7,1.47058823529412,-0.3,17.15,"9047","10521"
"8539","1140","2019",5,4,"JB","unknown",12,46,25,23,1.7910447761194,-0.1,17.6,"9047","8539"
"3017","1140","2019",3,7,"JB","unknown",12,46,24,22.5,1.51515151515152,-0.3,17.4,"9047","3017"
"7887","1140","2019",4,8,"JB","unknown",11.6,44,25,22.1,1.57068062827225,-0.3,17.75,"9047","7887"
"8281","1140","2019",5,2,"JB","unknown",12.1,42,22,22.2,1.6304347826087,-0.2,16.9,"9047","8281"
"3392","1140","2019",5,10,"JB","unknown",11.6,46,22,22.7,1.74927113702624,-0.5,17.05,"9047","3392"
"7830","1140","2019",4,5,"JB","unknown",11.3,45,26,22.1,1.97368421052632,-0.2,16.95,"9047","7830"
"7404","1140","2019",4,3,"JB","unknown",11.6,46,26,23.3,1.9047619047619,-0.4,17.3,"9047","7404"
"5265","1140","2019",5,12,"JB","unknown",11,46,26,22.6,1.52284263959391,-0.4,16.8,"9047","5265"
"3777","1140","2019",5,6,"JB","unknown",12.2,46,25,22.9,1.35440180586907,-0.4,17.5,"9047","3777"
"57","1142","2019",5,3,"BC","unknown",12.4,43,25,22.5,1.58772161947605,-0.2,17.7,"8540","57"
"270","1142","2019",5,4,"BC","unknown",12.7,43,27,22.1,2.51889168765743,0,17.1,"8540","270"
"4394","1142","2019",4,2,"BC","unknown",12.3,46,27,22.4,1.99667221297837,-0.3,17,"8540","4394"
"8170","1142","2019",3,1,"BC","unknown",11.6,42,24,21.7,2.08405696422369,0,17.15,"8540","8170"
"1763","1148","2019",5,1,"BC","unknown",12,44,26,22.7,1.7862459065198,-0.3,16.5,"5166","1763"
"3962","1148","2019",1,4,"BC","unknown",12.8,45,26,23.8,1.85471406491499,0,18.1,"5166","3962"
"1728","1148","2019",5,3,"BC","unknown",12.1,47,27,23.2,1.70697012802276,-0.5,17.5,"5166","1728"
"9232","1148","2019",5,10,"BC","unknown",12,44,26,22.1,1.75592625109745,-0.5,16.95,"5166","9232"
"8447","1148","2019",1,7,"BC","unknown",12.6,45,26,23.5,1.55965687548739,-0.1,17.7,"5166","8447"
"3363","1148","2019",4,5,"BC","unknown",12.1,44,29,22.2,2.3094688221709,-0.1,16.6,"5166","3363"
"1250","1148","2019",4,9,"BC","unknown",11.9,45,26,22.9,1.74774249927177,-0.2,17.65,"5166","1250"
"10110","1148","2019",5,2,"BC","unknown",12.3,43,28,22.6,1.8359853121175,-0.3,16.4,"5166","10110"
"9635","1148","2019",4,11,"BC","unknown",11.2,46,27,23.1,2.02839756592292,-0.2,17.1,"5166","9635"
"898","1148","2019",5,8,"BC","unknown",11.9,46,27,22.7,1.45278450363196,-0.3,16.85,"5166","898"
"2168","1148","2019",5,12,"BC","unknown",11.2,47,26,22.8,1.86161960905988,-0.3,17.55,"5166","2168"
"8018","1148","2019",5,6,"BC","unknown",11.8,44,25,22.2,1.89155107187894,-0.7,17.3,"5166","8018"
"8754","1145","2019",5,3,"BC","unknown",12.7,45,27,23.2,1.73260179035518,-0.2,16.6,"3208","8754"
