yr,area,ring,ageF,tars,tail,wing,patch,wingwhite,weight,mpatch,mwing,dam,sex
4,2,TB20935,ad,18.9,50.5,80.5,*,22,12,42,55,TB32625,F
4,6,YB03086,ad,19.9,52,83,*,21,*,*,*,*,F
4,14,YB02286,juv,18.9,50.5,81,*,22,*,*,*,*,F
4,14,YB02486,ad,18.5,51.5,82,*,10,12.5,54,42,*,F
4,14,YB02386,juv,19.9,50,79.5,*,11,14.4,72,57,*,F
4,14,TB43272,ad,19.5,50.5,81.5,*,30,13.3,72,24,*,F
4,14,TB37023,ad,19.4,50,81.5,*,27,*,48,40,*,F
4,6,YB10376,juv,19.6,50.5,78,*,18,*,54,37,3A180,F
4,10,RB09699,ad,18.8,49.5,81.5,*,17,*,72,52,*,F
4,15,YB01986,ad,19.6,50.5,77,*,11,*,*,*,*,F
4,10,TB29272,ad,18.9,53,80,*,8,*,*,*,MB64294,F
4,3,XB63203,ad,18.6,52,81.5,*,26,*,70,45,*,F
4,11,PB64490,ad,17.8,50,79,*,16,12.6,72,20,*,F
4,4,XB86503,ad,17.9,50,79,*,17,*,*,*,*,F
4,9,YB02686,juv,20.7,50.5,80.5,*,11,*,*,*,*,F
4,4,YB64766,juv,18.9,50.5,80.5,*,26,12.7,70,22,*,F
4,15,YB03186,juv,19.3,50.5,79,*,9,14,64,30,*,F
4,15,YB47976,ad,18.9,50.5,80.5,*,16,13.2,*,*,*,F
4,11,YB98276,juv,19.4,48.5,78.5,*,11,12.7,24,0,TB11672,F
4,15,YB03686,ad,19.9,51,80,*,13,15,48,24,*,F
4,14,YB12166,juv,18.4,50,78,*,14,*,60,34,YB02766,F
4,11,YB29076,juv,19.5,50,80.5,*,7,*,*,*,*,F
4,6,YB03786,juv,19.4,50.5,80.5,*,16,*,*,*,*,F
4,2,YB80607,juv,18.5,49.5,78.5,*,19,*,54,43,*,F
4,14,YB23676,ad,19.6,48.5,80,*,7,11.9,54,31,*,F
4,10,YB67496,ad,19.4,49,81,*,15,*,*,*,*,F
4,11,YB23276,ad,19.7,52,82.5,*,18,12.7,99,20,*,F
4,15,YB02186,ad,21,52,81,*,24,13.25,88,26,*,F
4,11,TB02225,ad,19,52.5,82,*,14,*,*,*,*,F
4,15,XB59603,ad,19.1,53,83,*,27,*,63,34,*,F
4,4,RB17899,ad,19.6,52,84.5,*,23,*,*,*,*,F
4,10,TB98182,ad,19.4,47.5,80.5,*,19,15.2,56,49,NB53888,F
4,15,YB03486,ad,*,48,80,*,22,*,*,*,*,F
4,6,TB77925,ad,19.5,51,80.5,*,14,13.3,42,51,TB05072,F
4,6,TB12925,ad,19.4,49,80,*,19,13.7,*,*,TB51472,F
4,11,YB95876,juv,19.7,51,79,*,21,*,90,15,XB58503,F
4,5,XB02892,ad,19.1,52,82,*,29,*,72,58,*,F
4,15,YB06376,ad,20.2,48.5,81.5,*,21,*,*,*,*,F
4,14,YB52386,ad,18.7,49,82.5,*,20,*,*,*,*,F
4,3,YB79276,ad,19.5,51,79,*,20,12.5,*,*,*,F
4,10,YB67596,juv,19.2,48.5,80,*,21,13.2,56,40,*,F
4,10,YB04966,juv,19.1,50,79,*,11,13.1,54,46,MB88225,F
4,6,YB36576,juv,18.8,51,80.5,*,14,12.7,80,55,XB57803,F
4,11,YB29076,juv,19.5,51,79,*,11,*,*,*,*,F
4,5,XB98792,ad,18.9,51,82,*,27,13.3,70,47,XB01492,F
4,5,YB69096,juv,19.8,47,82,*,10,12.6,63,41,*,F
4,15,XB51604,ad,18.4,51,81,*,18,*,*,*,*,F
4,9,YB52486,ad,19,*,81.5,*,14,*,54,49,*,F
4,14,YB69496,juv,19.1,47,81,*,11,12.5,49,49,*,F
4,6,YB19966,juv,18.5,51.5,81,*,11,*,*,*,NB52288,F
4,11,PB64090,ad,19.4,50.5,78,*,24,*,*,*,*,F
4,15,YB30876,juv,18.8,51,79,*,12,*,*,*,*,F
4,8,MB97105,ad,20.21,49,84,*,33,*,*,*,*,F
4,5,YB98176,juv,19.6,51.5,82.5,*,17,*,*,*,TB11672,F
4,14,YB75376,juv,19.8,49,78.5,*,20,*,*,*,XB08903,F
4,10,YB53986,ad,18.4,49,81,*,23,*,*,*,*,F
4,11,XB15192,ad,19.4,50.5,80,*,30,*,70,46,*,F
4,1,YB67466,juv,19.4,47,82,*,13.65,16.2,56,42,*,F
4,1,YB39566,juv,20.18,51,82,*,17.57,15.2,*,*,*,F
4,1,YB68866,juv,19.4,48,79,*,8.58,17.1,63,8,*,F
4,1,YB68766,juv,18.89,49,82,*,10.79,16,80,8,*,F
4,1,XB95303,ad,20.26,48,81,*,7.42,16.6,80,34,MB97305,F
4,1,YB66866,ad,19.39,51,83,*,15.81,15.7,90,33,*,F
4,1,YB66766,ad,19.55,50,82,*,25.99,15.7,80,55,*,F
4,1,YB02466,ad,19.82,46,84,*,19.88,16.4,54,49,*,F
4,1,YB66666,ad,20.11,50,85,*,22.44,16.4,*,*,*,F
4,1,YB80086,juv,19.74,49,81,*,19.53,*,63,16,*,F
4,1,XB05092,ad,20.44,48,82,*,17.84,15.8,63,49,*,F
4,1,YB10076,ad,19.43,48,82,*,8.08,16.4,50,41,*,F
4,1,XB60792,ad,19.99,50,85,*,18.58,16.3,66,15,XB07792,F
4,8,YB69166,ad,20.25,51,82,*,8.64,15.8,*,*,*,F
4,8,YB91066,juv,20.49,50,83,*,3.14,15.6,88,45,*,F
4,8,YB67766,juv,19.98,50,82,*,10.81,15.2,*,*,*,F
4,8,YB90366,ad,20.06,48,81,*,8.44,15.1,88,44,*,F
4,8,XB57703,ad,19.03,50,80,*,24,13.7,*,*,*,F
4,8,3A436,ad,19,48,85,*,20.02,15.1,110,36,*,F
4,8,YB50476,juv,20.03,50,82,*,9.6,14.9,88,9,RB14299,F
4,8,MB97105,ad,20.21,49,84,*,25.26,15.2,72,46,*,F
4,8,XB01092,ad,20.54,50,83,*,17.22,16.4,88,25,*,F
4,8,XB81303,ad,19.82,51,85,*,3.27,17,99,37,*,F
4,8,XB88903,juv,19.06,48,81,*,12.36,13.6,80,54,XB16792,F
4,8,PB48190,ad,19.92,49,83,*,15.38,16.3,*,*,PB67190,F
4,8,YB68366,juv,19.93,49,82,*,16.55,15.3,100,45,*,F
4,8,YB68266,ad,18.76,47,79,*,13.57,14.5,72,41,*,F
4,8,XB53592,ad,20.48,49,82,*,20.22,15.6,80,41,MB90405,F
4,8,XB67703,juv,20.49,52,81,*,20.57,15,*,*,XB01892,F
4,8,XB15592,ad,20.16,47,82,*,23.13,15.6,*,*,*,F
4,8,XB66903,juv,19.56,47,80,*,15.5,14,99,45,XB06992,F
4,8,YB04076,juv,20.37,50,82,*,15.28,14.8,*,*,XB29392,F
4,8,TB53372,ad,20.45,*,80,*,11.22,*,90,36,*,F
4,8,YB00376,juv,17.97,49,82,*,15.85,13.2,81,9,XB56903,F
4,8,YB04076,juv,20.25,47,81,*,13.74,14.3,*,*,XB29392,F
4,8,YB68466,juv,20.82,50,83,*,18.42,16,90,14,*,F
4,8,YB70576,juv,20.45,48,81,*,9.469999,14.9,80,34,*,F
4,8,YB09176,juv,20.69,48,82,*,16.09,15.4,*,*,XB07203,F
4,8,YB68666,juv,19.85,49,81,*,12.27,15.2,*,*,*,F
4,8,YB68566,ad,20.19,49,83,*,9.33,15.6,*,*,*,F
4,8,YB69066,juv,19.56,49,82,*,14.4,15.2,60,23,*,F
4,8,YB30276,juv,19.93,47,80,*,10.65,14.6,80,32,XB42192,F
4,8,YB67566,ad,20.08,48,82,*,23.97,14.8,90,9,*,F
4,8,XB45804,juv,19.48,48,83,*,12.61,14.2,*,*,*,F
4,8,YB67666,ad,19.58,46,80,*,17.33,14.4,72,6,*,F
4,8,XB42392,ad,19.86,50,84,*,21.28,15.8,77,*,NB80688,F
4,8,XB39792,ad,20.06,50,82,*,18.82,15.3,64,30,3A186,F
4,8,YB04676,ad,20.18,48,82,*,11.19,16.8,*,*,*,F
4,8,XB59403,ad,20.06,48,86,*,7.95,15.4,72,45,*,F
4,8,YB66466,juv,19.62,49,81,*,6.28,14.7,80,60,*,F
4,8,YB68966,juv,19.19,48,83,*,6.89,15.8,*,*,*,F
4,8,YB67376,juv,19.68,52,83,*,9.12,19.2,72,17,XB28692,F
4,8,PB67190,ad,19.05,49,83,*,20.33,13.9,72,53,*,F
4,8,YB66266,juv,19.58,48,82,*,15.18,14.5,60,35,*,F
4,8,YB30776,juv,19.3,46,78,*,11.11,14.7,*,*,*,F
4,8,XB42192,ad,19.82,47,82,*,11.13,15.6,*,*,NB80688,F
4,8,YB66366,juv,18.68,46,81,*,11.07,13.4,70,43,*,F
4,8,YB66566,juv,*,49,83,*,10.63,15.3,80,49,*,F
4,8,YB67266,ad,19.33,52,83,*,21.01,14.9,*,*,*,F
4,8,XB83792,ad,19.1,48,83,*,17.38,15.2,*,*,XB09092,F
4,8,YB67366,juv,19.8,48,82,*,9.44,14.4,*,*,*,F
4,8,YB66966,juv,19.08,53,85,*,16.68,15.1,80,31,*,F
4,8,TB50172,ad,20.62,51,85,*,24.95,16.5,70,33,*,F
4,7,YB65866,juv,19.08,51,82,*,10.2,14.5,80,36,*,F
4,7,XB04592,ad,20.13,50,82,*,18.47,15.7,72,31,*,F
4,7,XB64703,juv,20.52,48,83,*,10.14,16.4,54,45,XB00792,F
4,7,YB68166,juv,18.87,50,83,*,8.97,15.7,63,14,*,F
4,7,YB65966,ad,20.53,48,81,*,17.64,14.6,64,38,*,F
4,7,YB54776,juv,19.84,48,82,*,9.9,16.4,63,45,XB03392,F
4,7,MB32325,ad,20.29,47,85,*,12.23,15.7,63,45,*,F
4,7,XB85403,ad,20.2,50,83,*,14.6,15.1,*,*,*,F
4,7,3A399,ad,20.1,49,82,*,21.75,14.5,72,40,*,F
4,7,MB32325,ad,20.23,47,82,*,12.09,15.1,60,45,*,F
4,7,YB69966,juv,19.57,47,83,*,19.18,*,60,45,*,F
4,7,XB69103,juv,19.69,49,83,*,8.78,15.7,80,37,TB74282,F
4,7,XB57803,ad,18.73,49,82,*,12.03,13.1,63,35,*,F
4,7,YB65766,ad,18.67,51,82,*,15.48,*,63,42,*,F
4,7,XB67503,juv,20.48,50,84,*,11.16,15.3,70,42,XB01892,F
4,7,XB67292,ad,18.88,51,84,*,13.66,13.8,70,38,PB64490,F
4,7,YB68066,juv,19.67,50,80,*,12.37,15.8,81,10,*,F
4,7,XB04992,ad,20.74,50,83,*,22.45,14.9,63,40,*,F
4,7,XB63003,ad,19.78,48,80,*,21.38,14.9,77,33,*,F
4,7,YB66166,juv,19.24,46,80,*,6,13.5,88,9,*,F
4,7,XB73692,ad,20.2,49,82,*,17.85,14.8,63,40,XB06592,F
4,7,YB69666,ad,20.8,50,82,*,9.58,17.5,63,12,*,F
4,7,XB58403,ad,20.57,49,86,*,16.9,15.6,72,50,*,F
4,7,YB99976,juv,18.35,48,81,*,14.43,14.9,*,*,*,F
4,7,XB40692,ad,20.39,47,82,*,14.07,15.8,63,8,XB01092,F
4,7,XB09903,ad,20.41,47,84,*,14.41,15.7,100,17,*,F
4,7,XB01892,ad,20.62,49,84,*,23.36,15.7,48,38,*,F
4,7,YB04776,ad,19.51,51,87,*,10.18,14.9,54,37,*,F
4,7,PB76290,ad,19.44,49,83,*,15.32,15.5,72,9,PB65290,F
4,7,XB71326,juv,19.61,50,82,*,13.3,16.5,48,43,*,F
4,7,YB67866,ad,20.15,*,82,*,16.1,15.5,*,*,*,F
4,7,YB69266,ad,20.17,50,84,*,12.11,16.5,*,*,*,F
4,7,XB91103,ad,19.84,48,83,*,10.58,15.9,*,*,MB34505,F
4,7,XB86103,ad,19.11,51,82,*,19.65,15.2,*,*,*,F
4,7,XB86303,ad,20.5,48,82,*,20.94,15.5,70,28,*,F
4,7,YB67166,juv,20.12,51,82,*,10.88,14.3,80,42,*,F
4,7,XB58103,ad,20.44,*,82,*,24.06,16.1,80,43,*,F
4,7,TB37582,ad,19.04,52,83,*,14.86,14.4,54,43,LB77891,F
4,7,XB03292,ad,20.02,50,82,*,8.48,16.3,72,22,*,F
4,7,XB08403,ad,19.42,49,82,*,10.75,16.2,110,45,*,F
4,7,XB64903,juv,20.09,51,82,*,13.12,15.2,63,10,*,F
4,7,YB67966,juv,20.07,50,83,*,16.18,14.7,90,7,*,F
4,7,XB73204,juv,20.47,50,83,*,14.24,15.4,88,33,*,F
4,7,YB67066,ad,19.16,47,80,*,15.43,13.5,*,*,*,F
4,7,YB03476,juv,19.82,51,84,*,5.44,16.1,56,31,XB56903,F
4,7,XB07203,ad,19.82,51,83,*,18.34,16.8,*,*,MB89205,F
4,7,YB66066,ad,19.92,47,84,*,16.23,14.9,100,36,*,F
7,4,DB90076,ad,19.5,54,84,*,19,15,72,45,*,F
7,4,HB88826,ad,18.8,51,83,*,21,13,72,58,EB51708,F
7,4,LB32291,juv,20.1,53,83,*,7,14,*,*,*,F
7,4,DB69166,ad,19.1,51,83,*,21,12,72,45,TA27410,F
7,4,JB96968,juv,19.7,52,80,*,7,13,80,52,*,F
7,4,JB98068,juv,20.6,50,84,*,14,14,*,*,*,F
7,4,HB34226,ad,19.5,53,83,*,11,14,63,59,EB25497,F
7,5,JB97768,juv,20,52,83,*,11,14,60,44,*,F
7,5,JB97568,ad,19.9,51,85,*,31,13,90,23,*,F
7,5,JB96168,ad,19.6,51,82,*,19,13,70,59,*,F
7,5,CB06722,ad,20,53,83,*,11,14,*,*,*,F
7,5,CB55812,ad,20,54,85,*,12,14,80,24,AB64779,F
5,8,DB07466,ad,*,*,82,*,12,12,70,6,*,F
5,8,EB68587,juv,*,*,81,*,11,11.8,*,10,*,F
5,8,EB43497,juv,*,*,82,*,14,12.5,72,17,*,F
5,8,DB48482,ad,*,*,83,*,26,13,70,36,*,F
5,8,EB27297,ad,*,*,83,*,10,11.6,*,*,*,F
5,8,AB84479,ad,*,*,84,*,25,*,80,43,*,F
5,8,AB44779,ad,*,*,*,*,*,*,*,*,*,F
5,8,EB95087,ad,*,*,83,*,9,11.5,*,*,*,F
5,8,CB67512,ad,*,*,82,*,20,11.8,63,45,*,F
5,8,DB41082,ad,*,*,84,*,18,12.9,63,47,*,F
5,8,DB80966,ad,*,*,81,*,10,*,*,*,*,F
5,8,EB45708,juv,*,*,81,*,9,12.2,80,61,*,F
5,8,EB83108,ad,*,*,83,*,18,12.7,72,45,*,F
5,8,EB82908,juv,*,*,83,*,10,13.4,63,43,*,F
5,8,EB84008,ad,*,*,81,*,19,12.2,80,51,*,F
5,7,CB03732,ad,*,*,81,*,14,13.1,110,57,*,F
5,7,DB67482,juv,*,*,83,*,14,12.3,77,44,XA29168,F
5,7,SA50847,ad,*,*,84,*,20,13.2,56,60,NA11502,F
5,7,AB17469,ad,*,*,83,*,30,13.4,72,39,VA51495,F
5,7,XA02679,ad,*,*,83,*,16,13,80,37,*,F
5,7,EB91887,ad,*,*,85,*,18,12.3,49,51,*,F
5,7,CB83732,ad,*,*,84,*,17,13.4,88,47,XA02679,F
5,7,EB27097,ad,*,*,84,*,8,13.3,80,42,*,F
5,7,DB90776,juv,*,*,*,*,*,*,*,*,*,F
5,7,EB11308,juv,*,*,*,*,*,*,*,*,*,F
9,7,MB39825,juv,18.7,*,83,*,9,12.5,88,56,*,F
6,1,HB70826,juv,18.7,49,77,*,25,12,90,45,*,F
6,1,JB10358,juv,19.1,51,83,*,17,13,72,43,*,F
0,6,MB08794,ad,*,*,*,*,*,*,*,*,*,F
0,10,MB88394,ad,20.1,51,82,*,31,12.9,56,52,*,F
0,10,MB05805,ad,19.4,50,80,*,27,13,63,55,*,F
0,10,MB89194,ad,19.4,49,83,*,24,12.9,80,57,*,F
0,10,PB29790,ad,18.8,51,76.5,*,23,*,81,40,*,F
0,10,PB29890,ad,19.3,47,77,*,*,*,*,*,*,F
0,15,MB34805,ad,19.5,50.5,80,*,28,*,99,58,*,F
0,15,PB27490,ad,18.5,50,79,*,16,*,90,58,*,F
0,15,LB21281,ad,19.6,50,81,*,27,*,*,*,EB54808,F
0,15,MB34105,ad,19.3,53.5,82,*,35,*,100,58,*,F
0,6,MB96394,ad,19.2,51,80,*,30,*,99,53,*,F
4,11,YB57576,ad,19.1,51.5,79.5,*,29,*,*,*,*,F
4,10,YB57376,ad,18.1,48.5,79,*,11,12.2,56,50,*,F
4,10,YB00196,ad,19.9,50,80.5,*,15,14,80,66,*,F
4,10,YB56776,juv,19.1,47,72,*,11,*,70,45,*,F
4,4,YB00396,ad,19.8,48.5,83.5,*,19,*,*,*,*,F
4,12,XB56803,ad,18.3,49,79.5,*,34,*,*,*,*,F
4,12,3A186,ad,19.3,50,79,*,13,14.6,63,49,*,F
4,12,XB02592,ad,20.1,51,81,*,11,13,63,44,*,F
4,12,YB57176,juv,19.6,49,79,*,17,*,*,*,*,F
4,12,XB05892,ad,19.1,50,81,*,26,*,54,50,*,F
4,10,XB36692,ad,18.8,52.5,81.5,*,21,12.5,56,53,TB44272,F
4,10,PB81290,ad,19.3,50,79,*,16,11,*,*,PB62190,F
4,10,YB02866,ad,19.1,50,78.5,*,22,*,72,57,*,F
4,10,TB02872,ad,19,51,80,*,19,12.1,60,43,*,F
4,15,XB57103,ad,19.6,51,82,*,27,*,64,59,*,F
4,9,TB10972,ad,20.1,50.5,81.5,*,22,13.4,*,*,TB03172,F
4,14,YB57776,ad,20,51,80.5,*,34,12.9,90,58,*,F
4,11,YB57676,ad,19.5,51,81.5,*,21,12.9,*,*,*,F
4,11,XB08292,ad,19.1,50.5,81.5,*,24,*,*,*,*,F
4,11,XB08503,ad,19.2,51.5,81,*,40,14.7,*,*,*,F
4,9,TB03172,ad,19.7,49,89,*,22,13.6,60,52,*,F
4,9,XB17992,ad,20.2,50.5,80,*,28,13.6,63,52,MB25394,F
4,10,RB39399,ad,19.1,51.5,79.5,*,29,12.8,80,48,*,F
4,10,XB57203,ad,19.8,53.5,84,*,15,*,81,52,*,F
4,10,YB57276,ad,19.2,50.5,82,*,18,15.1,48,48,*,F
4,4,YB58876,ad,18.9,50,79.5,*,15,*,*,*,*,F
4,4,TB41535,ad,18.9,51,82,*,13,*,90,39,*,F
4,15,YB57876,ad,18.6,50,78.5,*,19,*,*,*,*,F
4,15,XB29792,ad,20.3,50.5,81,*,24,13.4,40,71,*,F
4,15,YB58176,ad,20.3,48,79,*,24,*,77,71,*,F
4,15,XB29192,ad,19.3,50.5,83,*,30,14.4,56,42,*,F
4,6,YB22776,ad,19.1,49,83,*,17,12.4,45,41,*,F
4,12,YB58976,ad,19.1,51.5,81.5,*,13,12.6,40,15,*,F
4,4,XB85803,ad,19.2,52.5,82,*,29,*,*,*,*,F
4,9,TB06072,ad,19.6,52,81.5,*,21,*,42,47,*,F
4,10,XB39992,ad,19.9,50,81.5,*,20,12.6,48,26,PB66290,F
4,10,XB08903,ad,19.4,51.5,81,*,29,13.5,70,56,*,F
4,15,TB39225,ad,19.9,51,80.5,*,23,14,40,50,LB43481,F
4,15,YB58476,ad,19.1,48.5,80,*,34,13,72,56,*,F
4,4,XB62903,juv,19.2,50.5,80.5,*,22,*,70,48,TB47072,F
4,5,YB59576,ad,20,53.5,81.5,*,11,14.2,45,37,*,F
4,5,YB59676,juv,19.1,52.5,82,*,14,13.9,54,15,*,F
4,2,YB22876,ad,18.7,50.5,79.5,*,18,12.7,54,47,*,F
4,2,3A517,ad,19.8,51,81,*,17,13,63,17,*,F
4,2,YB05166,juv,18.5,49,75.5,*,18,14.2,60,43,MB88225,F
4,12,XB61392,ad,18.3,49.5,79.5,*,33,13.1,48,34,XB00892,F
4,10,YB03266,ad,18.4,50.5,79.5,*,17,*,63,22,*,F
4,2,YB03366,ad,19.2,50.5,81,*,15,12.8,54,47,*,F
4,6,YB80176,juv,19.5,54,80.5,*,8,13,60,20,XB03392,F
4,6,YB04166,ad,19.1,50.5,81.5,*,24,*,70,52,*,F
4,6,YB02886,ad,20.5,52.5,81,*,18,13.4,72,17,*,F
4,5,PB46890,ad,18.7,50.5,80,*,8,12.4,63,55,PB62890,F
4,5,XB01492,ad,18.8,49.5,78,*,16,*,63,40,*,F
4,15,TB70082,ad,18.2,51,81,*,20,*,*,*,*,F
4,15,XB08103,ad,18.2,50.5,82,*,23,12.3,99,47,*,F
4,15,XB58803,ad,18.5,50.5,79.5,*,23,12.3,48,45,*,F
4,9,YB02586,ad,19.3,47.5,79.5,*,16,13.8,56,24,*,F
4,10,PB99190,ad,18.8,51.5,82,*,20,13.2,48,38,PB66190,F
4,12,PB74890,ad,19.3,49.5,80.5,*,31,*,72,36,PB63690,F
4,4,TB33282,ad,18.7,50.5,81,*,10,12.5,*,*,*,F
4,2,YB87776,juv,18.8,51,80,*,22,*,48,22,XB85803,F
4,15,YB03386,ad,19.4,52,81.5,*,15,*,63,42,*,F
4,15,YB03286,juv,19.5,50,79,*,13,*,*,*,*,F
4,15,YB03586,juv,19,50.5,80.5,*,20,*,77,57,*,F
4,15,XB87103,juv,18.8,49,79.5,*,15,*,100,23,RB24999,F
4,2,TB36882,ad,19.7,50.5,80.5,*,17,13.4,*,*,TB39725,F
4,2,YB23076,juv,19.8,49,72.5,*,13,*,45,16,*,F
4,15,YB03986,juv,19.9,50.5,80,*,8,*,48,41,*,F
4,2,YB23176,ad,19.7,50.5,79.5,*,14,*,*,*,*,F
4,7,XB06992,ad,19.65,47,83,*,21.05,15.3,54,36,*,F
7,6,JB08088,ad,19.6,50,82,*,*,14,70,50,*,F
7,6,JB51858,juv,20.1,*,*,*,17,15,49,19,HB28726,F
7,6,HB10326,ad,19.7,*,79,*,29,15,48,41,AB22889,F
7,6,LB09581,ad,20,*,77,*,9,14,60,*,*,F
7,6,EB94787,ad,18.3,*,77,*,28,13,56,47,XA76168,F
7,6,JB08688,juv,19.8,*,80,*,20,14,63,18,*,F
7,6,JB68078,juv,20.2,50,79,*,*,14,56,47,EB43208,F
7,6,JB85278,ad,20,49,81,*,*,15,64,53,*,F
7,6,JB22568,juv,19.4,*,79,*,18,14,49,14,*,F
7,6,JB07788,ad,19.4,*,81,*,12,14,48,55,*,F
7,6,JB17068,ad,19.3,*,78,*,23,14,*,*,*,F
7,6,EB55008,ad,20.1,51,82,*,*,14,72,32,*,F
7,6,JB84278,ad,19.5,*,78,*,27,14,56,22,*,F
7,6,EB24997,ad,19.4,*,80,*,28,13,48,15,*,F
7,6,EB26097,ad,19.5,*,79,*,20,13,56,17,*,F
7,6,JB28668,juv,20.5,*,80,*,17,15,64,15,*,F
7,6,EB73397,ad,19.1,*,79,*,16,14,54,13,*,F
7,6,HB06426,ad,19.3,*,80,*,16,14,*,*,SA50847,F
7,6,HB23016,ad,*,*,*,*,*,*,*,*,XA47968,F
7,6,HB99426,ad,19,*,80,*,24,13,80,47,AB80459,F
7,6,HB24126,ad,19.7,*,79,*,12,14,*,*,EB83308,F
7,6,HB21526,ad,19.5,*,79,*,*,13,*,*,CB83732,F
7,6,HB21946,ad,19.8,52,84,*,*,14,63,50,*,F
7,6,JB16868,ad,19.2,*,81,*,27,14,64,18,*,F
7,6,DB25176,ad,20.2,*,79,*,16,14,72,48,*,F
7,6,DB55382,ad,19,*,77,*,21,13,56,14,*,F
7,6,BB63171,ad,19.7,*,82,*,20,14,63,*,*,F
7,6,CB05932,ad,19.9,*,79,*,15,13,*,*,*,F
7,6,JB11958,ad,19.7,*,79,*,22,14,56,17,*,F
7,6,JB82878,ad,19.7,*,79,*,13,13,*,*,*,F
7,6,JB07888,ad,19.1,*,78,*,33,13,56,36,*,F
7,6,HB03126,ad,20,*,79,*,18,14,*,*,CB11832,F
7,6,DB31266,ad,19.8,49,82,*,18,*,56,14,AB43379,F
7,6,JB78278,juv,20.4,*,79,*,14,14,*,*,AB71369,F
7,15,LB09881,ad,20,*,82,*,*,13,*,*,*,F
7,15,JB53268,juv,20,*,79,*,16,14,80,33,DB80666,F
7,15,JB39578,ad,19.4,*,78,*,9,13,63,20,*,F
7,15,LB09981,ad,*,*,81,*,*,16,56,40,*,F
7,15,HB68490,ad,19,*,80,*,20,14,63,40,*,F
7,15,EB54808,ad,20,*,79,*,20,14,72,42,DB34113,F
7,15,JB10668,ad,20,*,80,*,18,14,90,46,*,F
7,15,HB05116,ad,19.5,*,80,*,33,13,*,*,EB12897,F
7,15,JB15368,ad,20.3,*,79,*,15,15,56,43,*,F
7,15,XA47168,ad,19.3,*,79,*,21,14,72,47,*,F
7,15,HB23016,ad,19.4,*,78,*,33,13,54,14,XA47968,F
7,15,JB09588,juv,19.5,*,78,*,24,14,63,51,*,F
7,15,CB04032,ad,19.1,*,76,*,27,14,56,38,*,F
7,15,JB09788,ad,19,48,79,*,*,13,48,44,*,F
7,15,EB25797,ad,19,*,80,*,42,13,*,*,*,F
7,15,0A135,juv,19.9,*,*,*,*,14,18,10,*,F
7,15,JB12568,ad,19.8,*,81,*,24,13,*,*,*,F
7,15,0A821,juv,18.7,*,77,*,15,13,*,*,*,F
7,15,JB09888,ad,20.4,51,83,*,*,13,80,40,*,F
7,15,HB96126,ad,18.7,*,82,*,19,14,56,45,EB76397,F
7,15,JB84778,juv,19.8,*,78,*,8,14,56,38,*,F
7,15,EB07597,ad,20,*,80,*,15,15,63,26,DB52176,F
7,15,JB17868,juv,19,*,78,*,25,13,*,*,JB10568,F
7,15,EB50708,ad,19.4,*,81,*,*,13,63,47,*,F
7,15,JB12268,ad,19.6,*,79,*,22,14,54,38,*,F
7,15,JB84178,ad,19.6,*,81,*,40,14,48,45,*,F
7,15,JB84678,juv,19.6,*,79,*,20,13,63,49,*,F
7,15,0A514,juv,19.5,*,77,*,21,13,60,38,*,F
7,15,LB77691,ad,18.7,*,80,*,17,*,48,19,*,F
7,15,JB15268,ad,18.9,*,77,*,28,14,63,36,*,F
7,15,HB20355,ad,19.6,50,81,*,*,15,63,45,XA39768,F
7,15,HB12616,ad,20.4,49,81,*,*,15,54,30,DB53513,F
7,15,JB08188,ad,19,50,81,*,*,14,70,41,*,F
7,15,JB03788,ad,20.2,52,82,*,*,*,42,5,*,F
7,15,JB07688,ad,19.2,*,79,*,21,13,72,47,*,F
9,6,LB12971,ad,18,51,82,*,38,13,63,62,*,F
9,6,JB68078,ad,20.1,51,81,*,42,13,81,58,EB43208,F
9,6,MB34005,juv,19.3,51,79,*,21,12,63,57,*,F
9,6,MB89794,juv,18.8,50,77,*,15,12,70,28,*,F
9,10,MB99694,juv,20.1,52,80,*,17,12,99,45,*,F
9,10,MB88594,juv,20.1,51,80,*,10,12,70,26,*,F
9,15,MB34105,juv,19.5,54,82,*,22,13,90,58,*,F
9,15,MB16994,juv,19.8,52,80,*,21,13,99,22,HB23016,F
9,15,MB33705,juv,19.5,52,81,*,24,12,72,54,*,F
9,15,HB23016,ad,19.1,51,80,*,37,*,80,63,XA47968,F
9,15,HB45816,ad,19.3,50,78,*,18,13,72,55,EB80597,F
7,15,JB85478,ad,19.6,52,81,*,*,*,63,12,*,F
6,5,EB72997,ad,19,51,80,*,21,15,99,57,*,F
6,5,CB06722,ad,19.9,51,80,*,23,15,70,66,*,F
6,9,HB15116,juv,19,49,78,*,16,13,90,59,EB27897,F
6,9,JB92558,ad,19.6,53,80,*,11,14,90,18,*,F
6,9,EB43208,ad,20,49,79,*,20,14,54,56,*,F
6,9,EB51508,ad,19,51,79,*,22,13,108,52,*,F
6,9,EB27697,ad,20,51,78,*,12,15,*,*,*,F
6,9,EB83297,ad,20.6,52,84,*,21,15,72,22,*,F
6,12,EB51408,ad,19,49,77,*,23,14,80,19,*,F
6,12,HB54116,juv,19.6,51,81,*,20,16,63,15,EB85608,F
7,2,HB87326,ad,19.4,54,85,*,22,14,54,38,DB35166,F
7,4,JB59278,juv,19.4,53,82,*,2,13,*,*,*,F
